ip_id,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
8109,92,0.0,8.0,66.0,18.0,5.0,1.0,58.0,41.0
811,27,7.0,25.0,25.0,14.0,11.0,14.0,51.0,48.0
8110,23,0.0,0.0,0.0,69.0,0.0,30.0,30.0,69.0
8111,14,0.0,0.0,0.0,64.0,7.0,28.0,35.0,64.0
8112,122,0.0,11.0,67.0,9.0,9.0,2.0,59.0,40.0
8113,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
8114,43,0.0,4.0,41.0,34.0,4.0,13.0,37.0,62.0
8115,13,0.0,0.0,0.0,46.0,7.0,46.0,53.0,46.0
8116,32,0.0,21.0,34.0,43.0,0.0,0.0,46.0,53.0
8117,178,0.0,12.0,60.0,20.0,6.0,0.0,46.0,53.0
8118,52,3.0,0.0,44.0,30.0,21.0,0.0,42.0,57.0
8119,69,0.0,0.0,40.0,39.0,2.0,17.0,31.0,68.0
812,44,4.0,34.0,18.0,9.0,11.0,22.0,56.0,43.0
8120,59,0.0,10.0,62.0,23.0,1.0,1.0,32.0,67.0
8121,4,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0
8122,60,8.0,8.0,41.0,28.0,8.0,5.0,36.0,63.0
8123,2,0.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0
8124,23,0.0,4.0,0.0,73.0,0.0,21.0,30.0,69.0
8125,22,4.0,18.0,54.0,18.0,4.0,0.0,22.0,77.0
8126,40,5.0,30.0,30.0,30.0,2.0,2.0,40.0,60.0
8127,16,0.0,50.0,0.0,43.0,0.0,6.0,50.0,50.0
8128,39,0.0,7.0,53.0,25.0,12.0,0.0,41.0,58.0
8129,15,0.0,0.0,0.0,60.0,0.0,40.0,40.0,60.0
813,39,12.0,20.0,17.0,17.0,12.0,17.0,51.0,48.0
8130,12,0.0,41.0,0.0,50.0,8.0,0.0,50.0,50.0
8131,6,0.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0
8132,95,0.0,3.0,51.0,40.0,5.0,0.0,38.0,61.0
8133,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
8134,54,0.0,14.0,11.0,74.0,0.0,0.0,22.0,77.0
8135,38,7.0,28.0,21.0,21.0,5.0,15.0,23.0,76.0
8136,10,0.0,0.0,0.0,60.0,0.0,40.0,40.0,60.0
8137,110,0.0,1.0,35.0,50.0,4.0,8.0,30.0,69.0
8138,56,0.0,12.0,5.0,58.0,23.0,0.0,50.0,50.0
8139,52,0.0,0.0,71.0,26.0,0.0,1.0,40.0,59.0
814,54,5.0,18.0,24.0,25.0,12.0,12.0,46.0,53.0
8140,297,0.0,18.0,9.0,56.0,14.0,0.0,59.0,40.0
8141,5,0.0,20.0,60.0,20.0,0.0,0.0,80.0,20.0
8142,19,0.0,42.0,0.0,52.0,5.0,0.0,36.0,63.0
8143,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
8145,37,0.0,0.0,83.0,13.0,2.0,0.0,45.0,54.0
8146,72,5.0,1.0,19.0,66.0,6.0,0.0,29.0,70.0
8147,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
8148,63,0.0,1.0,42.0,41.0,3.0,11.0,33.0,66.0
8149,127,3.0,3.0,50.0,34.0,7.0,0.0,44.0,55.0
815,35,11.0,25.0,14.0,22.0,11.0,14.0,48.0,51.0
8150,100,0.0,25.0,44.0,20.0,9.0,2.0,41.0,59.0
8151,118,0.0,9.0,61.0,19.0,2.0,6.0,38.0,61.0
8152,79,3.0,1.0,34.0,58.0,0.0,2.0,35.0,64.0
8153,14,21.0,0.0,35.0,42.0,0.0,0.0,35.0,64.0
8154,2,0.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0
8155,59,0.0,10.0,45.0,44.0,0.0,0.0,38.0,61.0
8156,56,0.0,10.0,57.0,19.0,0.0,12.0,26.0,73.0
8157,89,6.0,0.0,61.0,31.0,0.0,0.0,38.0,61.0
8159,194,2.0,5.0,63.0,23.0,4.0,1.0,46.0,53.0
816,32,15.0,9.0,28.0,12.0,12.0,21.0,46.0,53.0
8160,18,0.0,33.0,11.0,38.0,5.0,11.0,38.0,61.0
8162,47,0.0,2.0,44.0,42.0,10.0,0.0,40.0,59.0
8165,34,8.0,8.0,44.0,32.0,5.0,0.0,55.0,44.0
8166,60,0.0,6.0,56.0,21.0,5.0,10.0,36.0,63.0
8167,32,0.0,0.0,34.0,50.0,0.0,15.0,21.0,78.0
8168,70,0.0,10.0,42.0,44.0,2.0,0.0,37.0,62.0
8169,266,0.0,0.0,70.0,21.0,7.0,0.0,58.0,41.0
817,35,8.0,20.0,25.0,20.0,11.0,14.0,40.0,60.0
8170,207,0.0,11.0,61.0,14.0,1.0,11.0,55.0,44.0
8171,97,0.0,10.0,57.0,30.0,1.0,0.0,46.0,53.0
8172,259,1.0,2.0,65.0,26.0,3.0,0.0,49.0,50.0
8173,31,9.0,16.0,16.0,54.0,3.0,0.0,22.0,77.0
8174,39,0.0,0.0,56.0,41.0,2.0,0.0,38.0,61.0
8175,55,0.0,21.0,38.0,38.0,1.0,0.0,38.0,61.0
8176,153,1.0,7.0,58.0,9.0,24.0,0.0,45.0,54.0
8177,16,0.0,37.0,6.0,56.0,0.0,0.0,50.0,50.0
8178,29,0.0,24.0,0.0,75.0,0.0,0.0,27.0,72.0
818,41,4.0,36.0,12.0,19.0,2.0,24.0,48.0,51.0
8180,16,0.0,62.0,0.0,31.0,0.0,6.0,50.0,50.0
8181,36,0.0,0.0,0.0,66.0,13.0,19.0,36.0,63.0
8182,10,0.0,0.0,20.0,80.0,0.0,0.0,20.0,80.0
8183,17,0.0,0.0,35.0,41.0,23.0,0.0,35.0,64.0
8184,24,0.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0
8185,25,0.0,40.0,0.0,60.0,0.0,0.0,32.0,68.0
8186,15,0.0,0.0,6.0,86.0,6.0,0.0,20.0,80.0
8187,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
8188,95,0.0,5.0,64.0,12.0,17.0,0.0,51.0,48.0
8189,317,24.0,1.0,56.0,15.0,0.0,0.0,32.0,67.0
819,33,9.0,12.0,21.0,24.0,6.0,27.0,57.0,42.0
8190,41,0.0,4.0,14.0,51.0,4.0,24.0,48.0,51.0
8191,52,0.0,23.0,46.0,26.0,1.0,1.0,44.0,55.0
8192,229,0.0,3.0,45.0,16.0,34.0,0.0,68.0,31.0
8193,122,3.0,0.0,58.0,34.0,3.0,0.0,36.0,63.0
8194,23,0.0,56.0,0.0,39.0,0.0,4.0,56.0,43.0
8195,64,0.0,0.0,51.0,35.0,3.0,9.0,25.0,75.0
8197,29,0.0,0.0,0.0,96.0,3.0,0.0,31.0,68.0
8198,32,0.0,12.0,3.0,50.0,15.0,18.0,56.0,43.0
8199,45,0.0,2.0,28.0,51.0,0.0,17.0,35.0,64.0
82,38,7.0,15.0,21.0,28.0,13.0,13.0,39.0,60.0
820,37,10.0,27.0,8.0,8.0,21.0,24.0,45.0,54.0
8200,71,0.0,5.0,61.0,26.0,5.0,0.0,39.0,60.0
8201,7,0.0,0.0,57.0,42.0,0.0,0.0,42.0,57.0
8202,124,0.0,8.0,54.0,17.0,18.0,0.0,45.0,54.0
8203,45,0.0,0.0,42.0,37.0,20.0,0.0,31.0,68.0
8204,41,0.0,7.0,31.0,41.0,4.0,14.0,29.0,70.0
8205,95,1.0,9.0,58.0,23.0,6.0,1.0,41.0,58.0
8206,209,0.0,28.0,19.0,50.0,1.0,0.0,44.0,55.0
8207,14,0.0,0.0,0.0,71.0,14.0,14.0,28.0,71.0
8209,62,0.0,9.0,41.0,43.0,4.0,0.0,30.0,69.0
821,44,6.0,20.0,29.0,18.0,13.0,11.0,50.0,50.0
8210,30,0.0,3.0,30.0,43.0,0.0,23.0,30.0,70.0
8211,172,0.0,0.0,62.0,31.0,5.0,0.0,50.0,49.0
8212,20,0.0,20.0,80.0,0.0,0.0,0.0,45.0,55.0
8213,81,0.0,1.0,61.0,16.0,20.0,0.0,54.0,45.0
8214,45,0.0,11.0,6.0,62.0,17.0,2.0,44.0,55.0
8215,110,0.0,15.0,47.0,36.0,0.0,0.0,35.0,64.0
8216,27,0.0,0.0,44.0,29.0,3.0,22.0,44.0,55.0
8217,46,0.0,6.0,19.0,58.0,2.0,13.0,21.0,78.0
8218,88,0.0,1.0,51.0,29.0,11.0,6.0,45.0,54.0
8219,2,0.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0
822,36,13.0,13.0,22.0,19.0,11.0,19.0,55.0,44.0
8220,18,0.0,38.0,22.0,33.0,0.0,5.0,55.0,44.0
8221,24,0.0,25.0,0.0,66.0,0.0,8.0,29.0,70.0
8222,8,0.0,25.0,0.0,75.0,0.0,0.0,50.0,50.0
8223,118,5.0,8.0,48.0,34.0,0.0,2.0,41.0,58.0
8224,85,4.0,11.0,35.0,47.0,1.0,0.0,30.0,69.0
8225,36,0.0,25.0,47.0,25.0,2.0,0.0,33.0,66.0
8226,50,0.0,0.0,46.0,42.0,0.0,12.0,44.0,56.0
8227,45,4.0,15.0,53.0,24.0,2.0,0.0,40.0,60.0
8228,108,0.0,3.0,44.0,40.0,11.0,0.0,35.0,64.0
8229,60,11.0,10.0,40.0,28.0,8.0,1.0,31.0,68.0
823,33,3.0,18.0,30.0,24.0,3.0,21.0,54.0,45.0
8230,114,0.0,22.0,0.0,69.0,7.0,0.0,42.0,57.0
8231,42,0.0,16.0,33.0,47.0,2.0,0.0,28.0,71.0
8233,42,0.0,23.0,28.0,42.0,2.0,2.0,35.0,64.0
8234,15,20.0,0.0,46.0,26.0,0.0,6.0,33.0,66.0
8235,22,0.0,0.0,50.0,36.0,9.0,4.0,40.0,59.0
8236,3,0.0,33.0,0.0,33.0,33.0,0.0,66.0,33.0
8237,12,0.0,8.0,8.0,83.0,0.0,0.0,16.0,83.0
8238,46,0.0,19.0,41.0,39.0,0.0,0.0,47.0,52.0
8239,120,16.0,3.0,33.0,32.0,2.0,11.0,20.0,79.0
824,40,12.0,12.0,35.0,20.0,7.0,12.0,52.0,47.0
8240,84,2.0,13.0,53.0,20.0,10.0,0.0,33.0,66.0
8241,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
8242,19,0.0,31.0,5.0,57.0,5.0,0.0,36.0,63.0
8243,120,0.0,15.0,51.0,32.0,0.0,0.0,38.0,61.0
8244,2,0.0,0.0,50.0,0.0,0.0,50.0,100.0,0.0
8245,45,15.0,6.0,37.0,26.0,0.0,13.0,37.0,62.0
8248,26,0.0,0.0,0.0,76.0,0.0,23.0,23.0,76.0
8249,109,0.0,0.0,60.0,15.0,3.0,18.0,44.0,55.0
825,38,10.0,21.0,23.0,23.0,7.0,13.0,50.0,50.0
8250,41,0.0,9.0,17.0,58.0,0.0,14.0,29.0,70.0
8251,21,0.0,38.0,0.0,57.0,0.0,4.0,28.0,71.0
8252,191,0.0,12.0,50.0,17.0,19.0,0.0,46.0,53.0
8253,50,0.0,0.0,16.0,70.0,2.0,12.0,34.0,66.0
8254,43,0.0,2.0,18.0,53.0,0.0,25.0,30.0,69.0
8255,159,0.0,0.0,67.0,27.0,0.0,3.0,47.0,52.0
8256,51,11.0,1.0,37.0,39.0,9.0,0.0,29.0,70.0
8257,40,0.0,15.0,70.0,10.0,2.0,2.0,42.0,57.0
8259,46,0.0,15.0,67.0,13.0,2.0,2.0,34.0,65.0
826,35,5.0,20.0,28.0,11.0,22.0,11.0,57.0,42.0
8260,403,0.0,2.0,68.0,13.0,14.0,0.0,61.0,38.0
8261,19,0.0,0.0,0.0,52.0,0.0,47.0,47.0,52.0
8262,19,0.0,0.0,78.0,15.0,5.0,0.0,47.0,52.0
8263,62,3.0,9.0,41.0,40.0,4.0,0.0,35.0,64.0
8264,30,0.0,26.0,26.0,46.0,0.0,0.0,40.0,60.0
8265,62,0.0,1.0,48.0,35.0,3.0,11.0,45.0,54.0
8266,88,0.0,10.0,6.0,56.0,4.0,21.0,37.0,62.0
8267,41,2.0,9.0,51.0,34.0,0.0,2.0,34.0,65.0
8268,108,6.0,12.0,43.0,36.0,0.0,0.0,19.0,80.0
8269,18,0.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0
827,30,3.0,13.0,26.0,20.0,16.0,20.0,60.0,40.0
8270,123,0.0,51.0,19.0,2.0,26.0,0.0,92.0,7.0
8271,52,0.0,0.0,13.0,59.0,15.0,11.0,46.0,53.0
8272,29,0.0,31.0,0.0,68.0,0.0,0.0,27.0,72.0
8273,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
8274,33,15.0,36.0,6.0,42.0,0.0,0.0,36.0,63.0
8275,229,2.0,13.0,65.0,19.0,0.0,0.0,41.0,58.0
8276,69,0.0,0.0,55.0,23.0,21.0,0.0,33.0,66.0
8277,49,0.0,10.0,22.0,57.0,10.0,0.0,32.0,67.0
8278,12,0.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0
8279,66,0.0,15.0,56.0,25.0,3.0,0.0,40.0,59.0
828,36,2.0,33.0,13.0,19.0,5.0,25.0,61.0,38.0
8280,483,0.0,3.0,59.0,22.0,14.0,0.0,56.0,43.0
8281,70,1.0,8.0,50.0,32.0,2.0,4.0,31.0,68.0
8282,14,0.0,7.0,0.0,50.0,0.0,42.0,50.0,50.0
8283,23,0.0,0.0,60.0,8.0,30.0,0.0,43.0,56.0
8284,17,0.0,5.0,52.0,0.0,0.0,41.0,47.0,52.0
8285,244,0.0,4.0,70.0,13.0,9.0,2.0,48.0,51.0
8286,20,0.0,0.0,10.0,45.0,0.0,45.0,50.0,50.0
8287,125,0.0,8.0,52.0,29.0,8.0,0.0,43.0,56.0
829,30,6.0,30.0,26.0,10.0,20.0,6.0,43.0,56.0
8291,44,2.0,2.0,27.0,45.0,0.0,22.0,38.0,61.0
8292,121,0.0,4.0,61.0,14.0,15.0,4.0,30.0,69.0
8293,11,0.0,0.0,0.0,54.0,0.0,45.0,45.0,54.0
8294,40,0.0,17.0,27.0,55.0,0.0,0.0,25.0,75.0
8295,3,0.0,0.0,0.0,100.0,0.0,0.0,66.0,33.0
8296,25,0.0,40.0,36.0,20.0,0.0,4.0,24.0,76.0
8298,118,0.0,4.0,45.0,27.0,16.0,5.0,36.0,63.0
8299,15,0.0,6.0,20.0,26.0,0.0,46.0,53.0,46.0
83,41,9.0,12.0,21.0,24.0,4.0,26.0,56.0,43.0
830,45,4.0,22.0,22.0,24.0,6.0,20.0,37.0,62.0
8300,219,0.0,3.0,75.0,14.0,3.0,3.0,43.0,56.0
8301,69,0.0,20.0,60.0,17.0,0.0,1.0,33.0,66.0
8302,41,0.0,2.0,60.0,17.0,2.0,17.0,51.0,48.0
8303,55,0.0,10.0,54.0,30.0,3.0,0.0,21.0,78.0
8304,51,0.0,17.0,0.0,80.0,0.0,1.0,19.0,80.0
8305,12,0.0,8.0,41.0,50.0,0.0,0.0,25.0,75.0
8307,39,0.0,0.0,28.0,53.0,0.0,17.0,25.0,74.0
8308,43,0.0,11.0,39.0,37.0,9.0,2.0,32.0,67.0
8309,108,2.0,12.0,68.0,16.0,0.0,0.0,36.0,63.0
831,39,15.0,30.0,17.0,15.0,10.0,10.0,41.0,58.0
8310,128,0.0,0.0,51.0,43.0,3.0,0.0,25.0,74.0
8311,44,0.0,13.0,36.0,38.0,2.0,9.0,43.0,56.0
8312,21,0.0,52.0,0.0,42.0,0.0,4.0,52.0,47.0
8313,53,0.0,1.0,24.0,52.0,7.0,13.0,30.0,69.0
8314,2,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0
8315,90,0.0,10.0,44.0,21.0,23.0,1.0,37.0,62.0
8316,26,0.0,0.0,30.0,50.0,0.0,19.0,26.0,73.0
8317,44,0.0,2.0,38.0,43.0,0.0,15.0,29.0,70.0
8318,69,0.0,13.0,47.0,33.0,2.0,2.0,23.0,76.0
8319,39,0.0,23.0,7.0,61.0,5.0,2.0,38.0,61.0
832,34,5.0,20.0,11.0,17.0,20.0,23.0,50.0,50.0
8320,237,0.0,2.0,77.0,16.0,4.0,0.0,49.0,50.0
8321,25,0.0,20.0,16.0,60.0,0.0,4.0,40.0,60.0
8323,49,0.0,14.0,24.0,57.0,4.0,0.0,36.0,63.0
8324,38,0.0,23.0,5.0,65.0,0.0,5.0,31.0,68.0
8325,19,0.0,15.0,15.0,68.0,0.0,0.0,47.0,52.0
8327,83,3.0,0.0,56.0,38.0,1.0,0.0,39.0,60.0
8328,41,0.0,17.0,14.0,68.0,0.0,0.0,39.0,60.0
8329,122,4.0,10.0,59.0,22.0,4.0,0.0,36.0,63.0
833,38,7.0,23.0,18.0,21.0,5.0,23.0,50.0,50.0
8330,83,4.0,18.0,20.0,53.0,1.0,2.0,38.0,61.0
8331,150,0.0,1.0,63.0,21.0,13.0,0.0,42.0,57.0
8332,29,0.0,0.0,41.0,37.0,0.0,20.0,31.0,68.0
8333,20,0.0,10.0,5.0,65.0,0.0,20.0,45.0,55.0
8334,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
8335,34,20.0,0.0,35.0,23.0,20.0,0.0,26.0,73.0
8336,36,0.0,0.0,41.0,55.0,2.0,0.0,44.0,55.0
8337,53,0.0,13.0,49.0,32.0,3.0,1.0,33.0,66.0
8338,23,4.0,0.0,52.0,17.0,0.0,26.0,26.0,73.0
8339,64,3.0,1.0,59.0,20.0,6.0,9.0,43.0,56.0
834,42,7.0,19.0,23.0,19.0,21.0,9.0,61.0,38.0
8340,87,5.0,8.0,49.0,32.0,3.0,1.0,37.0,62.0
8341,145,4.0,6.0,59.0,17.0,5.0,6.0,37.0,62.0
8342,40,0.0,22.0,0.0,67.0,2.0,7.0,20.0,80.0
8343,35,2.0,2.0,2.0,71.0,0.0,20.0,22.0,77.0
8345,106,0.0,0.0,62.0,26.0,9.0,0.0,38.0,61.0
8346,57,0.0,21.0,36.0,36.0,3.0,1.0,36.0,63.0
8347,41,0.0,14.0,46.0,36.0,2.0,0.0,17.0,82.0
8348,38,0.0,7.0,71.0,21.0,0.0,0.0,42.0,57.0
8349,184,0.0,6.0,58.0,33.0,1.0,0.0,50.0,50.0
835,32,18.0,21.0,21.0,15.0,6.0,15.0,37.0,62.0
8350,8,0.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0
8351,24,0.0,25.0,50.0,20.0,4.0,0.0,33.0,66.0
8352,41,0.0,17.0,39.0,43.0,0.0,0.0,39.0,60.0
8353,34,0.0,0.0,0.0,76.0,0.0,23.0,26.0,73.0
8354,102,0.0,5.0,54.0,24.0,0.0,14.0,32.0,67.0
8355,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
8356,41,0.0,4.0,31.0,43.0,2.0,17.0,48.0,51.0
8357,67,4.0,0.0,53.0,25.0,5.0,10.0,35.0,64.0
8358,45,0.0,24.0,0.0,66.0,2.0,6.0,44.0,55.0
8359,35,2.0,17.0,68.0,11.0,0.0,0.0,34.0,65.0
836,34,5.0,23.0,23.0,14.0,8.0,23.0,47.0,52.0
8360,15,0.0,46.0,0.0,53.0,0.0,0.0,46.0,53.0
8361,94,3.0,1.0,42.0,41.0,5.0,6.0,37.0,62.0
8362,63,0.0,19.0,38.0,41.0,0.0,1.0,25.0,74.0
8363,32,0.0,46.0,34.0,18.0,0.0,0.0,31.0,68.0
8364,48,0.0,2.0,39.0,45.0,12.0,0.0,50.0,50.0
8365,63,0.0,0.0,87.0,6.0,6.0,0.0,58.0,41.0
8366,27,0.0,22.0,0.0,74.0,3.0,0.0,25.0,74.0
8367,101,0.0,0.0,38.0,47.0,4.0,6.0,39.0,60.0
8368,61,0.0,6.0,39.0,45.0,4.0,3.0,32.0,67.0
8369,14,0.0,35.0,0.0,50.0,0.0,14.0,50.0,50.0
837,36,8.0,19.0,13.0,25.0,16.0,16.0,61.0,38.0
8370,12,0.0,50.0,8.0,8.0,0.0,33.0,50.0,50.0
8371,32,3.0,0.0,15.0,50.0,3.0,28.0,37.0,62.0
8372,133,0.0,1.0,40.0,48.0,5.0,3.0,25.0,74.0
8373,41,2.0,2.0,46.0,29.0,7.0,12.0,24.0,75.0
8374,58,1.0,13.0,39.0,32.0,12.0,0.0,56.0,43.0
8375,211,1.0,0.0,66.0,21.0,9.0,0.0,42.0,57.0
8377,14,0.0,57.0,0.0,0.0,0.0,42.0,42.0,57.0
8378,78,0.0,12.0,51.0,21.0,1.0,12.0,35.0,64.0
8379,33,0.0,6.0,24.0,48.0,0.0,21.0,24.0,75.0
838,30,16.0,30.0,6.0,13.0,13.0,20.0,70.0,30.0
8380,112,0.0,13.0,54.0,26.0,4.0,0.0,54.0,45.0
8381,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
8382,62,1.0,3.0,54.0,19.0,3.0,17.0,43.0,56.0
8383,75,4.0,14.0,53.0,13.0,14.0,0.0,46.0,53.0
8384,61,11.0,0.0,57.0,31.0,0.0,0.0,39.0,60.0
8385,65,0.0,4.0,38.0,41.0,6.0,9.0,38.0,61.0
8386,113,1.0,2.0,70.0,19.0,4.0,0.0,51.0,48.0
8387,81,0.0,3.0,61.0,18.0,1.0,14.0,46.0,53.0
8388,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
8389,75,0.0,9.0,52.0,34.0,1.0,2.0,44.0,56.0
839,45,6.0,22.0,24.0,20.0,8.0,17.0,53.0,46.0
8390,13,0.0,46.0,0.0,46.0,0.0,7.0,46.0,53.0
8391,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
8392,38,0.0,0.0,18.0,63.0,0.0,18.0,18.0,81.0
8393,69,0.0,7.0,36.0,52.0,4.0,0.0,52.0,47.0
8394,259,0.0,5.0,60.0,24.0,9.0,0.0,49.0,50.0
8395,151,4.0,13.0,52.0,26.0,1.0,0.0,43.0,56.0
8396,113,0.0,0.0,88.0,3.0,7.0,0.0,43.0,56.0
8397,25,0.0,4.0,4.0,60.0,4.0,28.0,48.0,52.0
8398,19,0.0,5.0,15.0,42.0,0.0,36.0,47.0,52.0
84,43,11.0,16.0,23.0,16.0,9.0,23.0,51.0,48.0
840,40,7.0,25.0,17.0,20.0,10.0,20.0,45.0,55.0
8400,61,0.0,16.0,29.0,40.0,13.0,0.0,34.0,65.0
8401,48,0.0,0.0,41.0,39.0,6.0,12.0,31.0,68.0
8403,83,1.0,14.0,38.0,44.0,0.0,1.0,38.0,61.0
8405,10,0.0,0.0,70.0,30.0,0.0,0.0,60.0,40.0
8406,47,0.0,0.0,27.0,53.0,0.0,19.0,27.0,72.0
8407,491,0.0,17.0,48.0,6.0,27.0,0.0,65.0,34.0
8408,26,0.0,7.0,0.0,61.0,7.0,23.0,38.0,61.0
8409,277,3.0,2.0,70.0,16.0,6.0,0.0,49.0,50.0
841,39,12.0,23.0,17.0,20.0,10.0,15.0,46.0,53.0
8411,99,0.0,4.0,32.0,48.0,2.0,13.0,43.0,56.0
8413,25,0.0,8.0,40.0,44.0,8.0,0.0,44.0,56.0
8414,19,0.0,0.0,0.0,63.0,5.0,31.0,36.0,63.0
8415,10,0.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0
8416,49,2.0,0.0,46.0,34.0,4.0,12.0,34.0,65.0
8417,149,0.0,4.0,63.0,22.0,4.0,5.0,38.0,61.0
8418,59,1.0,11.0,40.0,42.0,3.0,0.0,35.0,64.0
8419,115,6.0,9.0,40.0,34.0,8.0,0.0,36.0,63.0
842,34,14.0,26.0,23.0,8.0,11.0,14.0,47.0,52.0
8420,87,0.0,0.0,75.0,12.0,11.0,0.0,47.0,52.0
8421,50,0.0,0.0,64.0,10.0,26.0,0.0,38.0,62.0
8422,3,0.0,33.0,66.0,0.0,0.0,0.0,100.0,0.0
8423,59,0.0,0.0,32.0,67.0,0.0,0.0,45.0,54.0
8424,100,3.0,13.0,30.0,53.0,0.0,1.0,26.0,74.0
8425,18,0.0,16.0,44.0,38.0,0.0,0.0,27.0,72.0
8426,78,0.0,10.0,69.0,17.0,2.0,0.0,37.0,62.0
8427,44,0.0,0.0,54.0,22.0,9.0,13.0,34.0,65.0
8428,2,0.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0
8429,44,0.0,29.0,27.0,43.0,0.0,0.0,29.0,70.0
843,35,5.0,17.0,25.0,17.0,14.0,20.0,48.0,51.0
8430,45,0.0,15.0,40.0,40.0,4.0,0.0,31.0,68.0
8431,278,0.0,0.0,75.0,17.0,4.0,2.0,52.0,47.0
8432,39,0.0,17.0,38.0,38.0,5.0,0.0,35.0,64.0
8433,79,2.0,5.0,10.0,65.0,7.0,8.0,35.0,64.0
8434,44,0.0,18.0,50.0,25.0,0.0,6.0,43.0,56.0
8435,65,1.0,3.0,58.0,35.0,0.0,1.0,36.0,63.0
8436,12,0.0,0.0,50.0,41.0,8.0,0.0,33.0,66.0
8437,150,4.0,2.0,70.0,12.0,10.0,0.0,44.0,56.0
8438,23,0.0,0.0,39.0,34.0,4.0,21.0,34.0,65.0
8439,68,1.0,11.0,45.0,35.0,4.0,1.0,42.0,57.0
844,34,11.0,11.0,20.0,23.0,14.0,17.0,58.0,41.0
8440,21,0.0,47.0,0.0,52.0,0.0,0.0,47.0,52.0
8441,107,0.0,1.0,61.0,18.0,1.0,14.0,45.0,54.0
8442,14,0.0,0.0,7.0,92.0,0.0,0.0,35.0,64.0
8443,40,0.0,0.0,57.0,20.0,7.0,15.0,37.0,62.0
8444,132,0.0,6.0,51.0,27.0,9.0,4.0,40.0,59.0
8445,115,3.0,1.0,58.0,33.0,2.0,0.0,37.0,62.0
8446,50,0.0,0.0,34.0,50.0,0.0,16.0,52.0,48.0
8447,28,0.0,21.0,71.0,7.0,0.0,0.0,39.0,60.0
8448,39,0.0,15.0,56.0,23.0,2.0,2.0,23.0,76.0
8449,183,0.0,1.0,54.0,32.0,8.0,4.0,51.0,48.0
845,37,8.0,18.0,8.0,27.0,13.0,24.0,43.0,56.0
8450,34,0.0,23.0,44.0,29.0,2.0,0.0,29.0,70.0
8451,63,0.0,6.0,47.0,34.0,1.0,9.0,26.0,73.0
8452,130,0.0,3.0,84.0,8.0,3.0,0.0,58.0,41.0
8453,159,0.0,2.0,2.0,66.0,0.0,28.0,33.0,66.0
8454,18,0.0,22.0,5.0,38.0,0.0,33.0,44.0,55.0
8455,133,4.0,18.0,44.0,30.0,0.0,1.0,32.0,67.0
8456,61,0.0,13.0,26.0,55.0,3.0,1.0,24.0,75.0
8457,39,0.0,23.0,12.0,51.0,12.0,0.0,35.0,64.0
8458,28,0.0,28.0,0.0,64.0,3.0,3.0,28.0,71.0
8459,34,0.0,0.0,29.0,50.0,2.0,17.0,23.0,76.0
846,30,20.0,20.0,13.0,16.0,6.0,23.0,50.0,50.0
8460,115,0.0,11.0,59.0,20.0,8.0,0.0,52.0,47.0
8461,59,3.0,1.0,30.0,47.0,5.0,11.0,28.0,71.0
8462,80,0.0,3.0,67.0,28.0,0.0,0.0,56.0,43.0
8463,37,0.0,16.0,16.0,62.0,2.0,2.0,35.0,64.0
8464,36,0.0,2.0,47.0,30.0,5.0,13.0,44.0,55.0
8466,85,0.0,0.0,32.0,48.0,5.0,12.0,48.0,51.0
8467,47,0.0,10.0,48.0,21.0,6.0,12.0,38.0,61.0
8468,49,2.0,26.0,0.0,59.0,10.0,2.0,28.0,71.0
8469,221,0.0,2.0,68.0,19.0,2.0,7.0,51.0,48.0
847,31,6.0,22.0,25.0,12.0,12.0,19.0,67.0,32.0
8470,67,11.0,7.0,55.0,20.0,4.0,0.0,31.0,68.0
8471,15,0.0,40.0,13.0,46.0,0.0,0.0,53.0,46.0
8473,24,0.0,8.0,16.0,37.0,0.0,37.0,33.0,66.0
8474,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
