ip_id,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
8883,2.33333333333333,13379.8333333333,14,0.0,0.0,0.0,64.0,0.0,35.0,35.0,64.0
8885,4.33333333333333,17917.4277777778,26,0.0,0.0,65.0,0.0,11.0,23.0,42.0,57.0
8886,7.0,17352.6930839002,49,6.0,0.0,38.0,40.0,2.0,12.0,38.0,61.0
8887,29.1428571428571,27343.8030830757,204,2.0,2.0,70.0,18.0,6.0,0.0,42.0,57.0
8888,4.57142857142857,18494.756122449,32,0.0,18.0,28.0,50.0,3.0,0.0,25.0,75.0
8889,5.42857142857143,12367.4857142857,38,0.0,0.0,47.0,28.0,0.0,23.0,44.0,55.0
889,3.0,6841.40138888889,36,8.0,19.0,27.0,25.0,8.0,11.0,55.0,44.0
8890,9.57142857142857,26974.1676587302,67,4.0,16.0,22.0,49.0,7.0,0.0,25.0,74.0
8891,26.2857142857143,12875.8634623546,184,0.0,1.0,59.0,19.0,20.0,0.0,43.0,56.0
8892,10.5,12633.7163461538,21,0.0,0.0,38.0,52.0,9.0,0.0,38.0,61.0
8893,1.0,9035.0,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
8894,7.83333333333333,29591.7462962963,47,2.0,12.0,40.0,21.0,23.0,0.0,40.0,59.0
8896,1.0,7708.0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
8897,8.71428571428571,19131.3483405483,61,0.0,21.0,11.0,65.0,1.0,0.0,40.0,59.0
8898,53.0,19704.896360339,371,0.0,0.0,30.0,46.0,22.0,0.0,39.0,60.0
8899,17.0,17037.510319701,119,0.0,5.0,47.0,34.0,11.0,0.0,49.0,50.0
89,3.09090909090909,5016.58636363636,34,8.0,23.0,8.0,20.0,2.0,35.0,50.0,50.0
890,3.08333333333333,3434.15740740741,37,2.0,35.0,24.0,10.0,8.0,18.0,43.0,56.0
8900,7.28571428571429,13150.1466450216,51,0.0,0.0,3.0,74.0,1.0,19.0,54.0,45.0
8901,13.5714285714286,13492.1954711529,95,0.0,10.0,64.0,21.0,4.0,0.0,41.0,58.0
8902,2.33333333333333,12827.3888888889,14,0.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0
8903,5.42857142857143,23139.3605442177,38,0.0,21.0,60.0,13.0,5.0,0.0,50.0,50.0
8904,4.42857142857143,21451.1666666667,31,3.0,22.0,25.0,45.0,3.0,0.0,25.0,74.0
8906,13.8333333333333,12021.7912037037,83,0.0,7.0,40.0,40.0,4.0,6.0,26.0,73.0
8907,57.5714285714286,24382.429259488,403,0.0,4.0,52.0,26.0,14.0,0.0,48.0,51.0
8909,45.8571428571429,35171.3829166526,321,3.0,1.0,78.0,14.0,0.0,0.0,48.0,51.0
891,2.91666666666667,3647.74305555556,35,8.0,20.0,11.0,28.0,17.0,14.0,62.0,37.0
8911,2.0,5579.5,2,0.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0
8912,6.16666666666667,24297.3920634921,37,8.0,32.0,0.0,56.0,0.0,2.0,32.0,67.0
8913,7.16666666666667,11556.387037037,43,9.0,2.0,9.0,58.0,0.0,20.0,32.0,67.0
8914,18.2857142857143,16274.7764613554,128,0.0,11.0,50.0,29.0,8.0,0.0,32.0,67.0
8915,6.0,14908.9292517007,42,0.0,14.0,40.0,42.0,2.0,0.0,30.0,69.0
8916,11.5714285714286,14198.7125,81,0.0,8.0,48.0,33.0,1.0,8.0,39.0,60.0
8917,14.1428571428571,15977.5148347058,99,5.0,18.0,34.0,41.0,1.0,0.0,52.0,47.0
8918,9.33333333333333,10433.3597883598,56,1.0,12.0,26.0,51.0,7.0,0.0,25.0,75.0
8919,42.8333333333333,23996.3888080671,257,0.0,5.0,61.0,15.0,17.0,0.0,56.0,43.0
892,2.2,5939.83333333333,22,4.0,22.0,13.0,36.0,13.0,9.0,54.0,45.0
8920,7.28571428571429,12296.633982684,51,0.0,0.0,56.0,31.0,0.0,11.0,27.0,72.0
8921,13.1428571428571,59911.4835828584,92,0.0,10.0,50.0,20.0,3.0,15.0,36.0,63.0
8922,12.6666666666667,9735.09204545455,76,11.0,9.0,40.0,27.0,7.0,2.0,31.0,68.0
8923,1.0,7759.0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
8924,2.33333333333333,20101.3888888889,14,0.0,42.0,0.0,57.0,0.0,0.0,42.0,57.0
8925,7.83333333333333,13605.9404761905,47,0.0,12.0,40.0,38.0,0.0,8.0,31.0,68.0
8926,1.0,7174.0,2,50.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0
8927,17.4285714285714,12015.3812792852,122,3.0,0.0,72.0,15.0,2.0,4.0,41.0,58.0
8928,3.0,17986.2,18,0.0,0.0,16.0,55.0,0.0,27.0,27.0,72.0
8929,7.85714285714286,14467.6113997114,55,0.0,3.0,40.0,36.0,9.0,10.0,43.0,56.0
893,2.81818181818182,5759.91666666667,31,12.0,38.0,16.0,12.0,3.0,16.0,48.0,51.0
8930,14.4285714285714,13219.1157509157,101,0.0,2.0,53.0,32.0,2.0,7.0,45.0,54.0
8931,3.16666666666667,12388.4166666667,19,0.0,15.0,10.0,42.0,5.0,26.0,31.0,68.0
8932,4.83333333333333,11808.9888888889,29,0.0,0.0,3.0,68.0,3.0,24.0,31.0,68.0
8933,3.83333333333333,15626.2222222222,23,0.0,4.0,21.0,73.0,0.0,0.0,30.0,69.0
8934,4.83333333333333,10742.5547619048,29,0.0,3.0,13.0,65.0,0.0,17.0,34.0,65.0
8935,2.83333333333333,15236.8611111111,17,0.0,5.0,64.0,0.0,0.0,29.0,35.0,64.0
8936,3.0,8851.53231292517,21,0.0,0.0,85.0,9.0,0.0,4.0,38.0,61.0
8937,12.1666666666667,35762.9221741222,73,2.0,13.0,46.0,34.0,0.0,2.0,24.0,75.0
8938,44.7142857142857,20525.2665958393,313,0.0,35.0,41.0,22.0,0.0,0.0,42.0,57.0
8939,7.28571428571429,13660.6377420199,51,0.0,5.0,52.0,27.0,0.0,13.0,41.0,58.0
894,3.09090909090909,4734.38333333333,34,5.0,20.0,14.0,29.0,8.0,20.0,47.0,52.0
8940,7.0,14445.4506410256,42,0.0,26.0,23.0,45.0,2.0,2.0,50.0,50.0
8941,2.4,11192.35,12,0.0,8.0,66.0,16.0,8.0,0.0,50.0,50.0
8943,3.0,10881.0,3,0.0,33.0,0.0,66.0,0.0,0.0,33.0,66.0
8944,4.71428571428571,17709.937755102,33,0.0,3.0,30.0,48.0,0.0,18.0,33.0,66.0
8945,5.42857142857143,11598.7515151515,38,0.0,0.0,57.0,39.0,2.0,0.0,44.0,55.0
8946,8.83333333333333,12646.9759726113,53,1.0,13.0,11.0,69.0,3.0,0.0,30.0,69.0
8947,9.0,15974.7745726496,54,0.0,9.0,37.0,51.0,1.0,0.0,55.0,44.0
8948,24.0,17185.9082330764,168,1.0,8.0,45.0,42.0,1.0,0.0,40.0,59.0
8949,4.0,11395.0380952381,28,0.0,14.0,0.0,60.0,3.0,21.0,42.0,57.0
895,3.18181818181818,5576.97727272727,35,11.0,17.0,28.0,20.0,5.0,17.0,62.0,37.0
8950,1.0,3003.0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
8951,13.1428571428571,12226.1993106333,92,0.0,2.0,48.0,38.0,10.0,0.0,45.0,54.0
8952,5.0,20029.4488095238,30,6.0,23.0,0.0,63.0,0.0,6.0,23.0,76.0
8953,4.83333333333333,14618.7946969697,29,3.0,20.0,13.0,48.0,13.0,0.0,34.0,65.0
8954,8.28571428571429,17830.9139455782,58,0.0,17.0,10.0,58.0,13.0,0.0,44.0,55.0
8956,7.14285714285714,12511.7721088435,50,0.0,0.0,52.0,36.0,0.0,12.0,38.0,62.0
8957,13.2857142857143,15922.4000401436,93,0.0,1.0,49.0,41.0,1.0,6.0,34.0,65.0
8958,8.42857142857143,11625.8285405071,59,0.0,1.0,54.0,27.0,5.0,11.0,38.0,61.0
8959,15.8571428571429,20951.1859196756,111,5.0,1.0,60.0,25.0,3.0,3.0,50.0,49.0
896,4.0,4462.74236111111,48,10.0,6.0,14.0,27.0,12.0,29.0,41.0,58.0
8960,3.5,21721.25,7,0.0,0.0,0.0,42.0,14.0,42.0,57.0,42.0
8961,21.5714285714286,17262.4963977289,151,4.0,3.0,74.0,12.0,4.0,0.0,48.0,51.0
8962,7.71428571428571,11868.5287157287,54,9.0,0.0,20.0,51.0,0.0,18.0,35.0,64.0
8963,11.1428571428571,12848.6443158032,78,2.0,8.0,56.0,29.0,2.0,0.0,34.0,65.0
8964,5.28571428571429,12345.4904761905,37,0.0,16.0,37.0,37.0,5.0,2.0,35.0,64.0
8965,3.33333333333333,10312.4444444444,10,0.0,40.0,40.0,20.0,0.0,0.0,50.0,50.0
8966,2.0,12540.1111111111,6,0.0,16.0,50.0,33.0,0.0,0.0,66.0,33.0
8967,13.2857142857143,20916.588193226,93,3.0,13.0,53.0,29.0,0.0,0.0,41.0,58.0
8968,25.0,31333.8932157863,175,0.0,1.0,63.0,33.0,1.0,0.0,38.0,61.0
8969,2.33333333333333,15193.6666666667,14,0.0,7.0,0.0,50.0,0.0,42.0,50.0,50.0
897,2.66666666666667,4353.07638888889,32,3.0,6.0,9.0,37.0,18.0,25.0,59.0,40.0
8970,7.66666666666667,15645.9207070707,46,0.0,2.0,54.0,28.0,15.0,0.0,41.0,58.0
8971,6.57142857142857,18903.6596938776,46,0.0,21.0,32.0,41.0,4.0,0.0,34.0,65.0
8972,5.5,10246.7611111111,33,0.0,45.0,0.0,54.0,0.0,0.0,45.0,54.0
8973,9.42857142857143,15466.1450602968,66,1.0,13.0,6.0,77.0,1.0,0.0,27.0,72.0
8974,2.66666666666667,16436.4305555556,16,0.0,56.0,0.0,43.0,0.0,0.0,56.0,43.0
8975,8.85714285714286,11312.9845238095,62,0.0,0.0,41.0,37.0,4.0,16.0,25.0,74.0
8976,3.4,10409.0466666667,17,23.0,5.0,41.0,23.0,5.0,0.0,41.0,58.0
8977,11.5,13831.4536706349,69,24.0,0.0,24.0,50.0,0.0,0.0,39.0,60.0
8978,11.0,12886.4516223156,77,2.0,6.0,55.0,15.0,9.0,10.0,31.0,68.0
8979,11.6666666666667,15748.3989417989,70,0.0,11.0,52.0,20.0,15.0,0.0,42.0,57.0
898,4.0,6193.88541666667,48,8.0,20.0,20.0,22.0,6.0,20.0,50.0,50.0
8980,10.2857142857143,10636.1669667867,72,0.0,1.0,16.0,58.0,6.0,16.0,40.0,59.0
8981,6.33333333333333,11885.4958333333,38,0.0,28.0,18.0,52.0,0.0,0.0,26.0,73.0
8982,11.4285714285714,10208.1740101169,80,0.0,17.0,58.0,16.0,0.0,7.0,42.0,57.0
8983,4.0,16571.1041666667,24,0.0,8.0,8.0,62.0,0.0,20.0,33.0,66.0
8984,4.0,12268.8176870748,28,0.0,28.0,3.0,53.0,14.0,0.0,42.0,57.0
8985,12.0,11310.4743851387,84,0.0,2.0,36.0,44.0,4.0,11.0,40.0,59.0
8986,17.8571428571429,20760.4433342973,125,1.0,0.0,56.0,31.0,5.0,4.0,41.0,58.0
8987,10.2857142857143,20800.2112412098,72,2.0,2.0,51.0,41.0,0.0,1.0,38.0,61.0
8988,36.0,49644.3130125649,252,1.0,4.0,66.0,25.0,1.0,0.0,42.0,57.0
8989,3.71428571428571,14202.9285714286,26,0.0,3.0,0.0,50.0,0.0,46.0,53.0,46.0
899,3.08333333333333,5578.40277777778,37,8.0,27.0,21.0,10.0,5.0,27.0,37.0,62.0
8990,10.1666666666667,8962.80793845316,61,0.0,0.0,77.0,18.0,3.0,1.0,40.0,59.0
8991,2.16666666666667,17119.1111111111,13,0.0,7.0,0.0,46.0,0.0,46.0,53.0,46.0
8992,17.4285714285714,12715.5133939922,122,0.0,9.0,52.0,35.0,2.0,0.0,47.0,52.0
8993,5.28571428571429,13806.8308390023,37,0.0,32.0,10.0,56.0,0.0,0.0,37.0,62.0
8994,7.33333333333333,16277.3416666667,44,0.0,20.0,38.0,38.0,0.0,2.0,20.0,79.0
8995,1.33333333333333,17488.6666666667,4,0.0,25.0,25.0,50.0,0.0,0.0,50.0,50.0
8996,6.0,9682.31623931624,42,0.0,0.0,42.0,33.0,4.0,19.0,42.0,57.0
8997,3.66666666666667,17703.85,22,0.0,27.0,27.0,40.0,4.0,0.0,31.0,68.0
8998,20.0,19936.4392987964,140,0.0,10.0,57.0,12.0,18.0,0.0,42.0,57.0
8999,4.85714285714286,17251.2231292517,34,0.0,5.0,2.0,70.0,0.0,20.0,35.0,64.0
9,2.91666666666667,5645.29444444444,35,8.0,25.0,14.0,17.0,11.0,22.0,45.0,54.0
90,4.66666666666667,4467.96130952381,56,14.0,23.0,25.0,10.0,14.0,12.0,50.0,50.0
900,2.83333333333333,5390.47083333333,34,14.0,11.0,23.0,11.0,5.0,32.0,38.0,61.0
9000,1.5,17570.75,3,0.0,33.0,0.0,0.0,66.0,0.0,100.0,0.0
9001,4.14285714285714,18376.4761904762,29,0.0,3.0,10.0,65.0,0.0,20.0,51.0,48.0
9002,6.14285714285714,14235.6317460317,43,0.0,0.0,20.0,55.0,23.0,0.0,44.0,55.0
9003,27.7142857142857,11988.1796408948,194,0.0,1.0,43.0,55.0,0.0,0.0,66.0,33.0
9004,16.1428571428571,46548.3440797372,113,0.0,4.0,69.0,25.0,0.0,0.0,42.0,57.0
9005,13.4285714285714,20227.4539767422,94,0.0,9.0,74.0,9.0,3.0,3.0,48.0,51.0
9007,7.57142857142857,15882.2314471243,53,0.0,1.0,50.0,32.0,3.0,11.0,26.0,73.0
9008,9.71428571428571,18063.8826007326,68,4.0,0.0,32.0,33.0,20.0,8.0,35.0,64.0
9009,34.7142857142857,13364.4141851892,243,0.0,7.0,48.0,15.0,28.0,0.0,44.0,55.0
901,2.75,5703.02777777778,33,9.0,30.0,21.0,21.0,6.0,12.0,48.0,51.0
9010,4.85714285714286,11554.203030303,34,0.0,0.0,44.0,32.0,8.0,14.0,29.0,70.0
9012,1.0,8516.0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
9014,11.7142857142857,11458.5911564626,82,2.0,4.0,39.0,28.0,25.0,0.0,52.0,47.0
9015,13.0,28027.6271783772,78,0.0,12.0,23.0,56.0,7.0,0.0,44.0,55.0
9016,6.0,21127.3704343276,42,0.0,4.0,47.0,33.0,0.0,14.0,30.0,69.0
9017,20.1666666666667,15497.2040337071,121,0.0,0.0,85.0,12.0,0.0,0.0,46.0,53.0
9018,7.0,10341.5714285714,7,0.0,28.0,14.0,42.0,14.0,0.0,57.0,42.0
9019,5.0,15696.4,5,0.0,0.0,20.0,80.0,0.0,0.0,60.0,40.0
902,4.45454545454545,5032.74047619048,49,16.0,20.0,16.0,16.0,10.0,20.0,38.0,61.0
9020,10.7142857142857,18310.8912337662,75,0.0,0.0,49.0,34.0,8.0,8.0,37.0,62.0
9021,22.2857142857143,15261.7384005886,156,1.0,16.0,58.0,16.0,6.0,0.0,44.0,55.0
9022,10.1428571428571,10465.3452602953,71,0.0,8.0,38.0,50.0,0.0,2.0,18.0,81.0
9023,6.71428571428571,29914.5783549784,47,0.0,2.0,34.0,48.0,0.0,14.0,19.0,80.0
9024,20.3333333333333,12819.7669878431,122,0.0,6.0,36.0,40.0,11.0,5.0,51.0,48.0
9025,3.0,33840.4583333333,18,0.0,16.0,0.0,61.0,22.0,0.0,44.0,55.0
9026,6.0,13486.5099206349,36,0.0,27.0,27.0,38.0,5.0,0.0,44.0,55.0
9027,4.16666666666667,17621.2083333333,25,0.0,4.0,68.0,0.0,0.0,28.0,48.0,52.0
9028,2.83333333333333,21799.3666666667,17,0.0,41.0,23.0,35.0,0.0,0.0,41.0,58.0
9029,34.5,49003.7752752879,207,1.0,3.0,62.0,23.0,7.0,0.0,42.0,57.0
903,3.0,4869.41666666667,36,8.0,27.0,22.0,8.0,13.0,19.0,58.0,41.0
9030,22.5714285714286,46001.9659812201,158,3.0,3.0,58.0,31.0,3.0,0.0,37.0,62.0
9031,6.0,10803.6099773243,42,0.0,16.0,19.0,59.0,4.0,0.0,40.0,59.0
9032,14.6666666666667,12119.8500502765,88,2.0,0.0,43.0,39.0,5.0,9.0,45.0,54.0
9033,15.0,12129.744949495,90,2.0,2.0,48.0,30.0,0.0,16.0,38.0,61.0
9034,21.0,21398.2453644501,147,0.0,5.0,74.0,17.0,0.0,2.0,40.0,59.0
9035,15.1428571428571,18815.9818295739,106,0.0,7.0,55.0,29.0,7.0,0.0,43.0,56.0
9036,8.0,13500.8972222222,48,8.0,10.0,33.0,29.0,4.0,14.0,41.0,58.0
9037,1.0,9941.0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
9038,5.2,14191.1076190476,26,0.0,0.0,30.0,53.0,15.0,0.0,23.0,76.0
9039,5.85714285714286,18545.6587301587,41,0.0,2.0,51.0,31.0,4.0,9.0,41.0,58.0
904,2.83333333333333,4147.53333333333,34,5.0,29.0,23.0,17.0,5.0,17.0,47.0,52.0
9040,24.5714285714286,52704.5667267496,172,0.0,2.0,69.0,23.0,4.0,0.0,52.0,47.0
9042,15.2857142857143,13071.7711145997,107,0.0,1.0,37.0,51.0,7.0,0.0,36.0,63.0
9043,26.5714285714286,49978.8678108919,186,0.0,9.0,63.0,21.0,4.0,0.0,42.0,57.0
9045,5.0,7552.01851851852,30,0.0,3.0,30.0,46.0,20.0,0.0,46.0,53.0
9046,32.1428571428571,34370.3090961926,225,0.0,4.0,47.0,47.0,0.0,0.0,37.0,62.0
9047,2.0,22052.6666666667,12,0.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0
9048,7.42857142857143,14627.6687590188,52,7.0,0.0,26.0,46.0,7.0,11.0,34.0,65.0
9049,5.28571428571429,19077.3316326531,37,0.0,18.0,37.0,32.0,10.0,0.0,43.0,56.0
905,4.25,4777.07916666667,51,13.0,25.0,23.0,11.0,9.0,15.0,50.0,49.0
9050,6.66666666666667,15649.9262820513,40,0.0,0.0,52.0,32.0,0.0,15.0,25.0,75.0
9051,2.4,10809.4333333333,12,0.0,33.0,0.0,25.0,41.0,0.0,41.0,58.0
9052,6.85714285714286,10809.6807359307,48,0.0,14.0,29.0,47.0,8.0,0.0,41.0,58.0
9053,18.3333333333333,11542.8382245206,110,0.0,5.0,57.0,30.0,6.0,0.0,34.0,65.0
9054,5.42857142857143,15853.4488095238,38,0.0,28.0,44.0,18.0,5.0,2.0,31.0,68.0
9055,1.25,16984.625,5,0.0,60.0,0.0,20.0,0.0,20.0,20.0,80.0
9056,15.8333333333333,17183.9885652338,95,1.0,3.0,50.0,42.0,3.0,0.0,40.0,60.0
9058,9.57142857142857,16317.5880352141,67,0.0,19.0,10.0,61.0,7.0,1.0,40.0,59.0
9059,26.0,21510.2559567793,182,0.0,6.0,61.0,27.0,4.0,0.0,41.0,58.0
906,3.08333333333333,4659.46111111111,37,8.0,16.0,29.0,10.0,10.0,24.0,62.0,37.0
9060,7.28571428571429,19167.5491651206,51,0.0,11.0,25.0,41.0,7.0,13.0,33.0,66.0
9061,22.5714285714286,36573.5016203536,158,0.0,14.0,72.0,5.0,1.0,5.0,44.0,55.0
9062,13.0,14062.8591305209,78,0.0,1.0,43.0,32.0,12.0,10.0,41.0,58.0
9063,2.85714285714286,17749.8095238095,20,0.0,0.0,10.0,50.0,10.0,30.0,40.0,60.0
9064,3.6,9109.13,18,0.0,5.0,61.0,27.0,5.0,0.0,27.0,72.0
9065,3.33333333333333,13352.3333333333,10,0.0,0.0,70.0,20.0,10.0,0.0,40.0,60.0
9066,3.0,15499.8,12,0.0,0.0,25.0,58.0,16.0,0.0,50.0,50.0
9067,20.4285714285714,9630.14552669017,143,0.0,1.0,69.0,11.0,17.0,0.0,48.0,51.0
9068,2.0,13750.0119047619,14,0.0,21.0,42.0,35.0,0.0,0.0,64.0,35.0
9069,11.8571428571429,24895.5907235621,83,0.0,2.0,59.0,32.0,2.0,3.0,30.0,69.0
907,4.0,4291.8369047619,48,14.0,27.0,18.0,20.0,4.0,14.0,39.0,60.0
9070,2.33333333333333,17403.7083333333,14,0.0,57.0,0.0,42.0,0.0,0.0,50.0,50.0
9071,1.0,13912.5,2,0.0,50.0,50.0,0.0,0.0,0.0,100.0,0.0
9072,10.4285714285714,13509.1833372976,73,4.0,1.0,35.0,50.0,0.0,8.0,36.0,63.0
9073,9.66666666666667,17619.9512506013,58,0.0,5.0,39.0,48.0,5.0,1.0,32.0,67.0
9075,4.5,20499.7103174603,27,0.0,11.0,0.0,66.0,0.0,22.0,25.0,74.0
9076,7.28571428571429,12618.1172827173,51,1.0,5.0,3.0,72.0,5.0,9.0,31.0,68.0
9077,10.7142857142857,13542.6983947425,75,0.0,0.0,60.0,32.0,1.0,6.0,34.0,65.0
9078,7.28571428571429,13739.273015873,51,0.0,0.0,60.0,9.0,29.0,0.0,43.0,56.0
9079,13.5714285714286,20395.8414141414,95,1.0,0.0,63.0,26.0,0.0,9.0,44.0,55.0
908,3.91666666666667,5355.63531746032,47,8.0,17.0,21.0,21.0,4.0,27.0,46.0,53.0
9080,5.0,15278.8984126984,30,0.0,0.0,3.0,76.0,3.0,16.0,20.0,80.0
9081,8.71428571428571,15638.4766414141,61,0.0,19.0,52.0,27.0,0.0,0.0,29.0,70.0
9082,4.42857142857143,18793.6181972789,31,0.0,22.0,9.0,64.0,3.0,0.0,29.0,70.0
9083,9.85714285714286,11510.3532312925,69,1.0,2.0,33.0,46.0,7.0,8.0,46.0,53.0
9084,12.8571428571429,18725.4652864992,90,0.0,7.0,34.0,53.0,4.0,0.0,34.0,65.0
9085,19.4285714285714,38914.8916637567,136,0.0,13.0,36.0,19.0,0.0,28.0,41.0,58.0
9086,2.25,24300.1041666667,9,0.0,11.0,66.0,22.0,0.0,0.0,33.0,66.0
9087,8.33333333333333,11732.9679487179,50,0.0,14.0,44.0,28.0,14.0,0.0,34.0,66.0
9088,7.83333333333333,13000.5825757576,47,0.0,2.0,0.0,68.0,17.0,12.0,38.0,61.0
9089,3.42857142857143,14908.7,24,0.0,8.0,4.0,87.0,0.0,0.0,29.0,70.0
909,4.27272727272727,4829.74675324675,47,10.0,21.0,17.0,25.0,4.0,21.0,53.0,46.0
9090,13.5714285714286,20554.1692889277,95,0.0,17.0,52.0,27.0,2.0,0.0,38.0,61.0
9091,7.28571428571429,13036.833008658,51,0.0,1.0,47.0,35.0,1.0,13.0,43.0,56.0
9093,20.4285714285714,14023.4691274939,143,0.0,8.0,48.0,28.0,13.0,0.0,46.0,53.0
9094,2.16666666666667,14701.4722222222,13,0.0,0.0,0.0,46.0,0.0,53.0,38.0,61.0
9095,12.5714285714286,14235.806027411,88,0.0,7.0,35.0,42.0,0.0,14.0,37.0,62.0
9096,8.14285714285714,15903.4942692228,57,0.0,1.0,45.0,47.0,5.0,0.0,54.0,45.0
9097,12.7142857142857,22600.6342046842,89,0.0,8.0,47.0,29.0,6.0,7.0,40.0,59.0
9098,5.0,13290.1932539683,30,0.0,3.0,10.0,50.0,3.0,33.0,50.0,50.0
9099,1.5,23102.0,3,0.0,0.0,0.0,66.0,0.0,33.0,33.0,66.0
91,2.72727272727273,4303.35606060606,30,16.0,23.0,30.0,3.0,20.0,6.0,56.0,43.0
910,3.0,6319.24027777778,36,8.0,22.0,22.0,22.0,8.0,16.0,52.0,47.0
9100,3.66666666666667,20342.7678571429,22,0.0,4.0,13.0,50.0,4.0,27.0,36.0,63.0
9101,17.8333333333333,23558.2525938735,107,0.0,6.0,58.0,26.0,7.0,0.0,40.0,59.0
9102,18.1428571428571,29188.6644134262,127,0.0,10.0,59.0,14.0,13.0,1.0,36.0,63.0
9103,8.85714285714286,14930.403030303,62,0.0,1.0,4.0,70.0,8.0,14.0,24.0,75.0
9104,5.57142857142857,17666.0214285714,39,0.0,12.0,25.0,30.0,2.0,28.0,35.0,64.0
9105,7.0,17979.8171201814,49,0.0,12.0,48.0,34.0,4.0,0.0,30.0,69.0
9106,10.7142857142857,11350.791540404,75,0.0,2.0,20.0,60.0,17.0,0.0,48.0,52.0
9107,5.85714285714286,20856.1270562771,41,0.0,19.0,34.0,43.0,2.0,0.0,41.0,58.0
9108,1.0,6200.0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
9109,9.83333333333333,12964.280982906,59,0.0,3.0,40.0,42.0,1.0,11.0,33.0,66.0
911,3.33333333333333,4524.97777777778,40,5.0,20.0,22.0,20.0,12.0,20.0,60.0,40.0
9110,29.4285714285714,17516.1656791728,206,0.0,4.0,56.0,31.0,5.0,0.0,35.0,64.0
9111,10.6666666666667,20069.5714285714,64,0.0,4.0,25.0,40.0,4.0,25.0,31.0,68.0
9112,12.5714285714286,12085.027003622,88,5.0,5.0,52.0,26.0,2.0,7.0,38.0,61.0
9113,2.5,19590.625,10,20.0,0.0,50.0,30.0,0.0,0.0,40.0,60.0
9114,7.33333333333333,19543.2351611352,44,2.0,2.0,36.0,47.0,0.0,11.0,27.0,72.0
9115,4.28571428571429,11326.3850340136,30,0.0,3.0,33.0,40.0,10.0,13.0,30.0,70.0
9116,3.5,6161.7,7,0.0,14.0,57.0,14.0,14.0,0.0,28.0,71.0
9117,12.1428571428571,13717.5617346939,85,0.0,8.0,54.0,37.0,0.0,0.0,30.0,69.0
9118,9.16666666666667,9330.79450127877,55,0.0,0.0,83.0,10.0,5.0,0.0,52.0,47.0
9119,5.66666666666667,21414.0654761905,34,0.0,0.0,2.0,52.0,0.0,44.0,44.0,55.0
912,3.1,4342.95,31,19.0,29.0,9.0,16.0,3.0,22.0,45.0,54.0
9120,3.4,12737.3833333333,17,0.0,0.0,35.0,29.0,35.0,0.0,41.0,58.0
9121,3.0,14502.1666666667,18,0.0,0.0,0.0,44.0,5.0,50.0,55.0,44.0
9122,4.57142857142857,35231.2962585034,32,0.0,18.0,43.0,37.0,0.0,0.0,18.0,81.0
9123,4.0,12528.25,4,0.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0
9124,11.5,36902.6164351852,69,7.0,14.0,30.0,44.0,2.0,0.0,31.0,68.0
9125,8.0,17196.8818181818,48,18.0,4.0,20.0,41.0,0.0,14.0,31.0,68.0
9126,7.0,17505.6031746032,49,0.0,4.0,44.0,28.0,10.0,12.0,40.0,59.0
9127,1.0,6347.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
9128,1.0,8414.0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
9129,14.5714285714286,19563.2790010741,102,0.0,3.0,57.0,29.0,0.0,7.0,48.0,51.0
913,2.75,4311.16805555556,33,6.0,15.0,33.0,15.0,9.0,21.0,51.0,48.0
9131,11.8571428571429,15443.2025724276,83,0.0,1.0,71.0,12.0,6.0,9.0,44.0,55.0
9132,12.4285714285714,14206.3062818134,87,0.0,6.0,28.0,39.0,25.0,0.0,45.0,54.0
9133,9.71428571428571,20624.2233718662,68,0.0,4.0,73.0,4.0,4.0,13.0,38.0,61.0
9134,7.57142857142857,20338.4255173398,53,0.0,5.0,26.0,52.0,3.0,11.0,30.0,69.0
9135,9.28571428571429,18947.1455782313,65,0.0,7.0,63.0,20.0,0.0,9.0,27.0,72.0
9136,2.75,15366.375,11,0.0,0.0,36.0,45.0,0.0,18.0,27.0,72.0
9137,6.0,12233.7619047619,42,0.0,0.0,38.0,42.0,2.0,16.0,23.0,76.0
9138,11.7142857142857,13179.8254245754,82,0.0,10.0,50.0,25.0,13.0,0.0,37.0,62.0
9139,15.5714285714286,16183.2128167934,109,0.0,19.0,53.0,20.0,6.0,0.0,51.0,48.0
914,3.45454545454545,6223.23852813853,38,13.0,39.0,15.0,7.0,2.0,21.0,52.0,47.0
9140,8.85714285714286,11341.2451381951,62,0.0,0.0,59.0,17.0,22.0,0.0,50.0,50.0
