ip_id,label,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
4911,0.0,1979.0,2013-12-08,0.0,40924.0,500.0,2.0,2.0,1.0,11,3.0,2.0,7.0,6.0,3.0,7.0,7.0,10.0,3.0,0.0,12.0,1.0,0.0,11.0,7.0,12.0,6.5,5036.35317460317,3.6666666666666696,4792.729166666671,44.0,9.0,20.0,22.0,22.0,9.0,15.0,50.0,50.0
4912,0.0,1977.0,2008-04-06,0.0,43204.0,472012.0,1.0,1.0,4.0,3,11.0,12.0,7.0,9.0,2.0,4.0,8.0,4.0,6.0,1.0,8.0,1.0,3.0,10.0,1.0,7.0,7.83333333333333,5366.27335304802,2.45454545454545,4793.29696969697,27.0,7.0,18.0,22.0,33.0,7.0,11.0,59.0,40.0
4913,0.0,1984.0,2009-02-25,0.0,44362.0,549122.0,1.0,4.0,1.0,1,4.0,7.0,11.0,6.0,1.0,3.0,5.0,6.0,7.0,0.0,7.0,1.0,3.0,14.0,8.0,10.0,7.5,5249.08124514375,3.4166666666666696,5258.07003968254,41.0,4.0,12.0,19.0,26.0,9.0,26.0,53.0,46.0
4914,0.0,1977.0,2013-07-11,0.0,50353.0,468773.0,2.0,3.0,6.0,9,6.0,15.0,4.0,9.0,3.0,8.0,6.0,7.0,2.0,0.0,12.0,1.0,3.0,6.0,5.0,7.0,7.75,5300.7984457672,3.1666666666666696,5618.40416666667,38.0,10.0,21.0,23.0,18.0,13.0,13.0,52.0,47.0
4915,0.0,1979.0,2015-03-21,0.0,43265.0,500.0,2.0,2.0,1.0,3,5.0,5.0,10.0,11.0,4.0,5.0,10.0,5.0,3.0,0.0,6.0,3.0,8.0,11.0,7.0,6.0,8.25,4991.36426767677,3.5,5769.36805555556,42.0,9.0,21.0,23.0,16.0,9.0,19.0,47.0,52.0
4916,0.0,1976.0,2007-08-19,0.0,42582.0,51632.0,1.0,4.0,5.0,4,5.0,6.0,17.0,9.0,3.0,4.0,7.0,7.0,1.0,0.0,7.0,3.0,1.0,10.0,3.0,10.0,7.66666666666667,5169.2455808080795,3.1666666666666696,4683.00496031746,38.0,10.0,13.0,13.0,23.0,5.0,34.0,44.0,55.0
4917,0.0,1983.0,2005-06-22,0.0,48457.0,500.0,2.0,1.0,2.0,8,4.0,3.0,13.0,6.0,4.0,4.0,5.0,5.0,4.0,1.0,17.0,2.0,5.0,9.0,3.0,9.0,7.75,5068.7132580382595,3.09090909090909,4826.73106060606,34.0,14.0,29.0,20.0,14.0,11.0,8.0,52.0,47.0
4918,0.0,1990.0,2011-06-30,0.0,48842.0,500.0,2.0,3.0,5.0,4,9.0,9.0,13.0,7.0,2.0,2.0,9.0,5.0,3.0,0.0,13.0,0.0,2.0,10.0,3.0,8.0,7.91666666666667,4835.05942460318,2.54545454545455,4706.91060606061,28.0,14.0,7.0,21.0,25.0,7.0,25.0,42.0,57.0
4919,0.0,1978.0,2010-05-21,1.0,39954.0,673458.0,2.0,4.0,2.0,1,12.0,5.0,6.0,8.0,2.0,5.0,7.0,3.0,1.0,1.0,12.0,0.0,3.0,10.0,5.0,10.0,8.75,6015.40382996633,2.75,3962.8777777777796,33.0,12.0,21.0,27.0,12.0,6.0,21.0,48.0,51.0
4920,0.0,1982.0,2009-12-08,0.0,43350.0,214261.0,2.0,1.0,1.0,2,7.0,8.0,8.0,8.0,1.0,2.0,9.0,6.0,4.0,0.0,9.0,2.0,4.0,11.0,6.0,14.0,8.25,6222.265972222221,3.4166666666666696,5890.593055555561,41.0,2.0,17.0,21.0,31.0,2.0,24.0,48.0,51.0
4921,0.0,1983.0,2013-03-11,0.0,41554.0,500.0,2.0,4.0,6.0,8,6.0,4.0,5.0,8.0,5.0,6.0,4.0,5.0,2.0,0.0,17.0,1.0,5.0,12.0,4.0,10.0,6.16666666666667,5279.461243386239,3.8333333333333304,5103.08926767677,46.0,13.0,21.0,10.0,34.0,8.0,10.0,50.0,50.0
4922,0.0,1982.0,2008-05-24,0.0,42506.0,24065.0,1.0,2.0,5.0,2,8.0,11.0,11.0,3.0,0.0,6.0,8.0,11.0,3.0,0.0,9.0,1.0,1.0,10.0,6.0,6.0,7.25,5456.49632936508,4.0,5324.12956349206,48.0,10.0,10.0,16.0,27.0,6.0,29.0,47.0,52.0
4923,0.0,1976.0,2005-10-18,0.0,42741.0,500.0,2.0,4.0,1.0,3,9.0,9.0,5.0,12.0,2.0,3.0,10.0,6.0,1.0,0.0,12.0,0.0,3.0,9.0,3.0,8.0,9.25,4864.338885651389,2.9166666666666696,6219.6166666666695,35.0,14.0,11.0,28.0,14.0,8.0,22.0,34.0,65.0
4924,0.0,1976.0,2014-04-14,0.0,45845.0,1094235.0,2.0,4.0,5.0,8,8.0,6.0,11.0,7.0,4.0,4.0,11.0,3.0,5.0,0.0,8.0,0.0,0.0,6.0,6.0,15.0,7.83333333333333,4675.45671296296,2.90909090909091,5310.42727272727,32.0,3.0,15.0,12.0,40.0,12.0,15.0,43.0,56.0
4925,0.0,1973.0,2014-09-06,2.0,36561.0,293023.0,1.0,4.0,1.0,6,11.0,7.0,9.0,10.0,1.0,6.0,5.0,3.0,5.0,0.0,9.0,1.0,4.0,11.0,6.0,8.0,8.0,5587.837472943721,3.3636363636363598,3977.4045454545503,37.0,5.0,21.0,13.0,32.0,5.0,21.0,40.0,59.0
4926,0.0,1979.0,2005-04-09,0.0,44315.0,853468.0,2.0,4.0,3.0,11,5.0,12.0,13.0,3.0,0.0,4.0,7.0,5.0,3.0,0.0,5.0,0.0,2.0,12.0,14.0,11.0,8.0,4807.19560185185,2.45454545454545,5434.75757575758,27.0,7.0,18.0,22.0,18.0,11.0,22.0,44.0,55.0
4927,0.0,1981.0,2009-10-13,0.0,43274.0,500.0,1.0,2.0,5.0,3,10.0,8.0,12.0,4.0,6.0,5.0,6.0,8.0,2.0,0.0,12.0,0.0,3.0,5.0,3.0,10.0,7.5,5050.0660894660905,3.4166666666666696,5191.3571428571395,41.0,9.0,19.0,17.0,29.0,7.0,17.0,53.0,46.0
4928,0.0,1977.0,2015-10-29,0.0,42909.0,500.0,2.0,3.0,2.0,7,9.0,6.0,10.0,7.0,1.0,1.0,7.0,6.0,4.0,0.0,10.0,0.0,0.0,11.0,2.0,15.0,8.75,5864.543876262629,3.18181818181818,5063.58484848485,35.0,8.0,17.0,11.0,28.0,14.0,20.0,65.0,34.0
4929,0.0,1978.0,2009-12-03,0.0,36509.0,500.0,2.0,3.0,3.0,1,3.0,8.0,12.0,7.0,2.0,2.0,7.0,5.0,3.0,0.0,16.0,2.0,2.0,8.0,2.0,15.0,7.58333333333333,5985.36978415103,2.5,4683.32083333333,30.0,10.0,13.0,16.0,16.0,16.0,26.0,56.0,43.0
4930,0.0,1978.0,2009-04-07,0.0,47799.0,182274.0,1.0,1.0,3.0,2,7.0,11.0,7.0,4.0,2.0,1.0,9.0,4.0,4.0,0.0,11.0,1.0,3.0,13.0,5.0,11.0,7.66666666666667,5527.113359788361,3.1666666666666696,4799.19861111111,38.0,5.0,31.0,13.0,26.0,0.0,23.0,52.0,47.0
4931,0.0,1977.0,2010-10-11,0.0,43992.0,500.0,2.0,4.0,2.0,3,3.0,8.0,10.0,10.0,4.0,6.0,6.0,4.0,1.0,0.0,11.0,0.0,7.0,10.0,3.0,8.0,10.916666666666698,5259.68704032895,3.2727272727272703,4505.0454545454495,36.0,8.0,16.0,11.0,22.0,13.0,27.0,58.0,41.0
4932,0.0,1982.0,2011-05-24,1.0,45047.0,615927.0,2.0,4.0,1.0,6,6.0,7.0,7.0,6.0,5.0,5.0,12.0,3.0,6.0,0.0,10.0,1.0,0.0,11.0,8.0,7.0,6.58333333333333,5732.153926166429,3.54545454545455,4216.636363636359,39.0,10.0,23.0,28.0,12.0,10.0,15.0,46.0,53.0
4933,0.0,1976.0,2008-01-26,1.0,45556.0,641968.0,1.0,2.0,4.0,11,8.0,9.0,9.0,6.0,4.0,3.0,8.0,6.0,4.0,0.0,9.0,2.0,3.0,12.0,4.0,6.0,7.75,5266.55029761905,4.27272727272727,4361.78181818182,47.0,19.0,14.0,17.0,17.0,4.0,27.0,53.0,46.0
4934,0.0,1975.0,2005-08-16,0.0,40486.0,726774.0,1.0,4.0,5.0,11,7.0,2.0,10.0,6.0,5.0,4.0,10.0,2.0,2.0,0.0,8.0,1.0,3.0,14.0,6.0,13.0,9.16666666666667,5430.76176046176,3.0,6272.02727272727,33.0,12.0,12.0,18.0,24.0,9.0,24.0,63.0,36.0
4935,0.0,1972.0,2010-04-23,2.0,40468.0,500.0,2.0,1.0,5.0,2,6.0,11.0,6.0,6.0,3.0,3.0,14.0,5.0,3.0,1.0,7.0,0.0,1.0,13.0,3.0,9.0,6.33333333333333,5603.94411375661,3.5833333333333304,6749.34166666667,43.0,6.0,20.0,23.0,25.0,4.0,18.0,53.0,46.0
4936,0.0,1976.0,2008-05-01,0.0,37550.0,500.0,1.0,1.0,5.0,1,9.0,10.0,8.0,12.0,1.0,5.0,8.0,7.0,0.0,0.0,12.0,0.0,2.0,4.0,5.0,7.0,8.75,4718.90987554113,3.45454545454545,4812.55303030303,38.0,5.0,15.0,23.0,15.0,13.0,26.0,60.0,39.0
4937,0.0,1974.0,2010-01-13,0.0,52363.0,118842.0,2.0,4.0,3.0,8,7.0,7.0,6.0,11.0,2.0,6.0,8.0,10.0,3.0,0.0,10.0,0.0,1.0,12.0,6.0,8.0,8.08333333333333,5167.02018722019,3.75,5331.77847222222,45.0,6.0,17.0,22.0,17.0,11.0,24.0,40.0,60.0
4938,0.0,1975.0,2006-02-11,1.0,39535.0,500.0,1.0,4.0,3.0,3,3.0,4.0,14.0,2.0,8.0,3.0,9.0,3.0,4.0,0.0,11.0,2.0,1.0,13.0,1.0,13.0,6.75,5407.2566468254,3.0,5429.67638888889,36.0,8.0,13.0,16.0,25.0,19.0,16.0,52.0,47.0
4939,0.0,1982.0,2012-12-19,0.0,40071.0,1559627.0,1.0,2.0,4.0,4,9.0,8.0,10.0,3.0,4.0,9.0,6.0,6.0,5.0,0.0,3.0,1.0,2.0,11.0,4.0,15.0,8.0,4720.63839031339,3.6363636363636402,3685.61724386724,40.0,10.0,22.0,15.0,25.0,7.0,20.0,62.0,37.0
4940,0.0,1982.0,2009-12-27,0.0,42192.0,500.0,1.0,2.0,1.0,2,6.0,7.0,12.0,6.0,4.0,2.0,13.0,3.0,1.0,0.0,14.0,2.0,0.0,7.0,8.0,5.0,9.0,5572.93822450697,2.75,5149.95972222222,33.0,12.0,30.0,21.0,12.0,15.0,9.0,54.0,45.0
4941,0.0,1985.0,2007-09-01,0.0,48833.0,500.0,1.0,1.0,5.0,5,6.0,1.0,15.0,14.0,3.0,6.0,11.0,2.0,5.0,1.0,5.0,0.0,1.0,12.0,3.0,10.0,7.5,5390.8482473545,3.0,4395.985930735929,33.0,9.0,18.0,33.0,18.0,6.0,15.0,54.0,45.0
4942,0.0,1974.0,2011-06-27,0.0,40784.0,211917.0,2.0,1.0,2.0,1,10.0,8.0,12.0,8.0,0.0,3.0,8.0,2.0,2.0,0.0,2.0,2.0,1.0,13.0,8.0,13.0,6.66666666666667,5021.8042989418,3.45454545454545,4304.270779220779,38.0,13.0,21.0,15.0,23.0,7.0,18.0,50.0,50.0
4943,0.0,1978.0,2011-02-14,0.0,41901.0,1290134.0,2.0,1.0,4.0,8,7.0,8.0,8.0,6.0,3.0,7.0,13.0,5.0,0.0,0.0,5.0,0.0,1.0,8.0,7.0,14.0,8.83333333333333,5111.1661706349205,3.2727272727272703,4907.84393939394,36.0,11.0,22.0,19.0,16.0,13.0,16.0,44.0,55.0
4944,0.0,1974.0,2011-01-13,0.0,43303.0,500.0,2.0,2.0,1.0,5,13.0,6.0,10.0,9.0,3.0,4.0,9.0,2.0,2.0,0.0,7.0,1.0,6.0,8.0,8.0,9.0,8.08333333333333,4993.88825156325,3.6666666666666696,4908.07986111111,44.0,9.0,18.0,29.0,25.0,6.0,11.0,54.0,45.0
4945,0.0,1978.0,2010-02-21,2.0,40913.0,754052.0,1.0,2.0,3.0,3,11.0,6.0,14.0,4.0,0.0,6.0,13.0,8.0,2.0,0.0,6.0,1.0,2.0,11.0,7.0,9.0,8.33333333333333,5272.58622766123,3.18181818181818,4377.37424242424,35.0,11.0,5.0,22.0,8.0,17.0,34.0,48.0,51.0
4946,0.0,1979.0,2009-09-26,2.0,48986.0,70354.0,1.0,2.0,3.0,8,3.0,12.0,4.0,8.0,4.0,3.0,9.0,9.0,6.0,1.0,4.0,1.0,2.0,8.0,8.0,10.0,6.91666666666667,4433.45050019425,3.09090909090909,6507.25346320346,34.0,23.0,11.0,8.0,23.0,14.0,17.0,47.0,52.0
4947,0.0,1982.0,2009-10-16,2.0,46038.0,500.0,2.0,2.0,1.0,11,6.0,4.0,12.0,9.0,1.0,3.0,9.0,3.0,4.0,0.0,10.0,0.0,2.0,12.0,3.0,8.0,8.5,5426.265467171721,3.09090909090909,5660.8,34.0,8.0,26.0,20.0,14.0,20.0,8.0,61.0,38.0
4948,0.0,1977.0,2011-07-09,0.0,44309.0,500.0,1.0,2.0,2.0,12,10.0,2.0,6.0,0.0,1.0,4.0,9.0,6.0,5.0,0.0,10.0,0.0,4.0,16.0,9.0,13.0,6.25,4802.05849266474,3.09090909090909,6368.81818181818,34.0,20.0,26.0,20.0,8.0,2.0,20.0,47.0,52.0
4949,0.0,1979.0,2010-04-02,0.0,44671.0,473921.0,1.0,3.0,6.0,9,4.0,6.0,11.0,4.0,4.0,5.0,10.0,4.0,5.0,0.0,5.0,0.0,1.0,17.0,7.0,7.0,8.83333333333333,5502.25794402357,2.75,5304.784722222221,33.0,12.0,15.0,18.0,21.0,18.0,15.0,45.0,54.0
4950,0.0,1973.0,2009-09-11,0.0,43021.0,106581.0,2.0,2.0,2.0,8,3.0,8.0,12.0,11.0,3.0,3.0,6.0,6.0,2.0,1.0,15.0,0.0,2.0,6.0,6.0,10.0,6.66666666666667,5228.85694444445,4.08333333333333,5800.83611111111,49.0,4.0,20.0,12.0,20.0,14.0,28.0,67.0,32.0
4951,0.0,1985.0,2014-02-03,0.0,39592.0,500.0,1.0,1.0,5.0,3,8.0,6.0,9.0,6.0,3.0,3.0,11.0,11.0,4.0,0.0,8.0,0.0,2.0,6.0,1.0,11.0,8.75,5610.68687169312,2.75,5113.68055555556,33.0,18.0,18.0,15.0,24.0,3.0,21.0,48.0,51.0
4952,0.0,1984.0,2013-04-26,0.0,49155.0,500.0,1.0,2.0,2.0,6,6.0,7.0,10.0,13.0,0.0,4.0,12.0,5.0,0.0,0.0,7.0,3.0,4.0,8.0,2.0,13.0,7.5,5041.88846200096,3.0,6346.87777777778,36.0,8.0,16.0,16.0,22.0,5.0,30.0,41.0,58.0
4953,0.0,1979.0,2007-06-28,0.0,41657.0,586511.0,2.0,4.0,4.0,12,5.0,6.0,7.0,7.0,1.0,5.0,6.0,4.0,4.0,1.0,13.0,2.0,4.0,10.0,3.0,13.0,7.33333333333333,5059.70425986051,3.25,6875.34861111111,39.0,10.0,23.0,30.0,12.0,10.0,12.0,43.0,56.0
4954,0.0,1970.0,2011-08-05,0.0,45243.0,500.0,1.0,3.0,1.0,7,8.0,3.0,10.0,13.0,4.0,8.0,12.0,5.0,2.0,0.0,8.0,1.0,2.0,11.0,4.0,8.0,8.25,5037.4036350223905,2.6363636363636402,5181.78181818182,29.0,0.0,17.0,24.0,41.0,3.0,13.0,62.0,37.0
4955,0.0,1974.0,2008-04-09,0.0,44630.0,500.0,1.0,2.0,2.0,3,2.0,7.0,7.0,14.0,5.0,3.0,4.0,7.0,8.0,0.0,7.0,2.0,1.0,8.0,8.0,12.0,7.08333333333333,6257.09521103896,3.7,5269.74857142857,37.0,8.0,24.0,24.0,10.0,16.0,16.0,56.0,43.0
4956,0.0,1982.0,2006-04-18,0.0,46313.0,500.0,2.0,4.0,3.0,4,9.0,6.0,9.0,12.0,3.0,3.0,5.0,2.0,1.0,0.0,9.0,0.0,2.0,13.0,5.0,8.0,8.5,6132.03851865727,3.54545454545455,5869.94848484849,39.0,10.0,25.0,17.0,17.0,2.0,25.0,56.0,43.0
4957,0.0,1984.0,2007-06-26,0.0,41762.0,242348.0,2.0,4.0,1.0,6,8.0,9.0,10.0,5.0,2.0,3.0,7.0,8.0,2.0,1.0,10.0,1.0,1.0,11.0,10.0,7.0,7.91666666666667,4985.48691748067,3.0833333333333304,6886.153373015871,37.0,5.0,18.0,32.0,16.0,8.0,18.0,51.0,48.0
4958,0.0,1977.0,2011-05-20,0.0,46795.0,500.0,2.0,1.0,2.0,5,4.0,12.0,9.0,6.0,2.0,4.0,10.0,5.0,6.0,1.0,7.0,2.0,2.0,6.0,5.0,11.0,7.33333333333333,5531.77043650794,3.0833333333333304,5240.92281746032,37.0,10.0,13.0,21.0,24.0,10.0,18.0,40.0,59.0
4959,0.0,1982.0,2012-11-27,0.0,39976.0,738560.0,1.0,2.0,6.0,5,7.0,9.0,14.0,7.0,0.0,2.0,10.0,3.0,5.0,0.0,5.0,1.0,1.0,6.0,11.0,13.0,7.83333333333333,5207.18101851852,3.3,4962.1285714285705,33.0,9.0,18.0,24.0,24.0,21.0,3.0,66.0,33.0
4960,0.0,1975.0,2014-05-13,1.0,44670.0,250410.0,1.0,2.0,1.0,6,7.0,9.0,9.0,7.0,5.0,4.0,7.0,6.0,1.0,0.0,8.0,3.0,4.0,12.0,4.0,6.0,7.58333333333333,5322.56339285714,3.25,4883.1285714285705,39.0,5.0,25.0,20.0,17.0,12.0,17.0,69.0,30.0
4961,0.0,1975.0,2014-03-27,0.0,40220.0,57164.0,1.0,3.0,4.0,8,4.0,5.0,13.0,8.0,2.0,2.0,10.0,2.0,1.0,0.0,16.0,0.0,3.0,13.0,4.0,10.0,7.0,5449.14709295334,3.18181818181818,5878.893939393941,35.0,5.0,14.0,17.0,31.0,5.0,25.0,54.0,45.0
4962,0.0,1979.0,2009-02-21,3.0,39543.0,500.0,1.0,3.0,4.0,8,8.0,9.0,11.0,1.0,5.0,4.0,11.0,3.0,2.0,1.0,7.0,0.0,3.0,17.0,6.0,7.0,7.91666666666667,5397.827430555561,2.45454545454545,5063.92121212121,27.0,7.0,14.0,11.0,22.0,22.0,22.0,59.0,40.0
4963,0.0,1982.0,2010-02-16,2.0,40067.0,500.0,2.0,1.0,5.0,12,10.0,5.0,13.0,7.0,1.0,4.0,8.0,7.0,3.0,1.0,11.0,1.0,2.0,9.0,5.0,5.0,7.0,4684.65707671958,3.5833333333333304,5003.44543650794,43.0,13.0,16.0,23.0,30.0,2.0,13.0,46.0,53.0
4964,0.0,1984.0,2013-02-02,2.0,46431.0,172841.0,1.0,3.0,3.0,2,12.0,7.0,16.0,9.0,2.0,8.0,4.0,6.0,4.0,0.0,7.0,0.0,1.0,7.0,3.0,7.0,6.75,5932.63884680135,2.81818181818182,4645.49242424242,31.0,12.0,25.0,12.0,19.0,9.0,19.0,51.0,48.0
4965,0.0,1977.0,2011-08-09,0.0,42608.0,399209.0,2.0,4.0,2.0,6,6.0,6.0,5.0,8.0,0.0,7.0,4.0,5.0,4.0,0.0,12.0,1.0,4.0,14.0,8.0,7.0,7.41666666666667,5277.12137746513,4.25,5622.78935185185,51.0,5.0,23.0,21.0,21.0,19.0,7.0,68.0,31.0
4966,0.0,1970.0,2011-10-24,0.0,40694.0,1343782.0,1.0,1.0,5.0,7,11.0,3.0,9.0,12.0,2.0,3.0,9.0,6.0,2.0,0.0,8.0,0.0,0.0,12.0,3.0,13.0,6.75,4846.3981271043795,2.7272727272727297,5218.810606060611,30.0,0.0,16.0,20.0,36.0,20.0,6.0,53.0,46.0
4967,0.0,1979.0,2005-12-03,1.0,51238.0,134471.0,1.0,4.0,2.0,8,6.0,6.0,12.0,8.0,4.0,3.0,13.0,4.0,4.0,0.0,8.0,0.0,3.0,10.0,4.0,7.0,6.83333333333333,4940.6222582972605,3.5833333333333304,4325.50119047619,43.0,20.0,16.0,11.0,30.0,0.0,20.0,39.0,60.0
4968,0.0,1985.0,2010-08-06,0.0,40341.0,298884.0,2.0,2.0,3.0,7,2.0,6.0,9.0,8.0,4.0,3.0,6.0,8.0,5.0,0.0,10.0,2.0,1.0,13.0,9.0,10.0,8.0,5394.81721230159,4.0,5900.27236652237,44.0,6.0,18.0,15.0,18.0,15.0,25.0,56.0,43.0
4969,0.0,1974.0,2012-11-11,0.0,38837.0,500.0,2.0,1.0,6.0,6,6.0,5.0,5.0,9.0,1.0,11.0,12.0,6.0,1.0,0.0,10.0,0.0,4.0,9.0,2.0,11.0,7.16666666666667,4164.53260281385,2.6666666666666696,4440.4375,32.0,3.0,12.0,18.0,25.0,12.0,28.0,46.0,53.0
4970,0.0,1975.0,2010-02-21,0.0,45127.0,11206.0,2.0,3.0,6.0,4,5.0,9.0,8.0,8.0,2.0,2.0,14.0,6.0,4.0,0.0,4.0,1.0,6.0,9.0,7.0,10.0,7.91666666666667,4555.9768999519,3.2727272727272703,6123.31818181818,36.0,8.0,8.0,16.0,33.0,8.0,25.0,50.0,50.0
4971,0.0,1985.0,2018-01-11,0.0,40160.0,500.0,2.0,2.0,2.0,12,6.0,6.0,7.0,6.0,3.0,6.0,15.0,10.0,7.0,0.0,6.0,1.0,1.0,8.0,4.0,5.0,9.58333333333333,4699.16714466089,2.7,5358.61,27.0,3.0,14.0,7.0,25.0,11.0,37.0,55.0,44.0
4972,0.0,1978.0,2006-12-02,1.0,41928.0,253285.0,1.0,3.0,2.0,1,7.0,12.0,6.0,9.0,4.0,0.0,9.0,2.0,3.0,0.0,9.0,2.0,0.0,10.0,6.0,13.0,9.58333333333333,4731.93696336343,3.5,5419.44722222222,42.0,0.0,30.0,23.0,14.0,9.0,21.0,35.0,64.0
4973,0.0,1984.0,2012-09-05,0.0,41929.0,500.0,2.0,2.0,5.0,12,6.0,10.0,5.0,5.0,0.0,7.0,6.0,3.0,5.0,0.0,6.0,0.0,3.0,16.0,12.0,11.0,6.58333333333333,5682.1710978836,3.5833333333333304,6003.02083333333,43.0,11.0,25.0,20.0,23.0,2.0,16.0,37.0,62.0
4974,0.0,1987.0,2014-07-31,0.0,45945.0,1226840.0,2.0,2.0,4.0,7,6.0,9.0,9.0,6.0,4.0,4.0,7.0,3.0,7.0,0.0,4.0,3.0,2.0,7.0,9.0,12.0,7.58333333333333,5803.356313131309,2.6666666666666696,4380.99047619048,32.0,9.0,21.0,25.0,15.0,9.0,18.0,46.0,53.0
4975,0.0,1972.0,2012-11-15,1.0,37158.0,280795.0,2.0,4.0,3.0,6,5.0,3.0,15.0,4.0,3.0,5.0,13.0,3.0,3.0,2.0,10.0,0.0,3.0,13.0,8.0,9.0,8.25,5692.3294221981705,3.4,6838.805,34.0,8.0,20.0,23.0,14.0,8.0,23.0,50.0,50.0
4976,0.0,1977.0,2010-12-24,0.0,38184.0,1050924.0,2.0,4.0,3.0,7,5.0,7.0,7.0,7.0,3.0,1.0,8.0,8.0,7.0,0.0,4.0,2.0,4.0,14.0,4.0,13.0,7.66666666666667,6313.96956770082,3.3636363636363598,4909.7398989899,37.0,5.0,18.0,13.0,21.0,10.0,29.0,48.0,51.0
4977,0.0,1982.0,2011-07-03,0.0,38497.0,500.0,1.0,2.0,6.0,12,9.0,6.0,16.0,3.0,1.0,7.0,8.0,0.0,4.0,0.0,12.0,2.0,4.0,8.0,2.0,12.0,6.91666666666667,5425.30641233766,3.3636363636363598,5588.5696969697,37.0,18.0,16.0,24.0,18.0,8.0,13.0,48.0,51.0
4978,0.0,1976.0,2003-06-13,0.0,44548.0,500.0,1.0,4.0,4.0,3,6.0,5.0,8.0,7.0,2.0,1.0,15.0,2.0,5.0,1.0,7.0,1.0,1.0,10.0,6.0,16.0,7.5,5935.08589616402,3.9166666666666696,5290.11805555556,47.0,0.0,27.0,27.0,8.0,17.0,19.0,61.0,38.0
4979,0.0,1983.0,2009-05-02,0.0,42484.0,500.0,2.0,3.0,2.0,12,11.0,9.0,10.0,8.0,0.0,4.0,6.0,4.0,6.0,0.0,16.0,2.0,3.0,3.0,4.0,6.0,7.16666666666667,4715.65086441336,4.08333333333333,4585.69298941799,49.0,10.0,20.0,16.0,18.0,12.0,22.0,55.0,44.0
4980,0.0,1978.0,2006-09-08,0.0,41175.0,500.0,2.0,4.0,1.0,8,8.0,6.0,8.0,9.0,2.0,4.0,8.0,4.0,4.0,0.0,9.0,1.0,5.0,10.0,5.0,8.0,7.58333333333333,5233.69907407407,2.81818181818182,4191.0341991342,31.0,9.0,12.0,41.0,12.0,9.0,12.0,51.0,48.0
4981,0.0,1983.0,2013-01-03,2.0,42351.0,968090.0,1.0,1.0,3.0,12,14.0,8.0,11.0,13.0,1.0,4.0,10.0,4.0,1.0,0.0,8.0,1.0,5.0,11.0,4.0,5.0,8.33333333333333,4453.79460678211,3.5,5758.14722222222,42.0,4.0,16.0,21.0,16.0,9.0,30.0,50.0,50.0
4982,0.0,1976.0,2013-08-27,0.0,44626.0,985222.0,1.0,1.0,6.0,8,11.0,5.0,5.0,6.0,4.0,5.0,9.0,6.0,6.0,0.0,9.0,0.0,1.0,10.0,8.0,8.0,7.25,5370.92568241943,3.1666666666666696,5814.22569444445,38.0,10.0,23.0,13.0,28.0,5.0,18.0,52.0,47.0
4983,0.0,1983.0,2014-05-18,0.0,46316.0,70648.0,2.0,4.0,4.0,4,6.0,8.0,11.0,15.0,4.0,3.0,7.0,5.0,5.0,0.0,6.0,0.0,2.0,11.0,5.0,5.0,7.66666666666667,4988.17589285714,3.1666666666666696,7669.620039682541,38.0,2.0,21.0,26.0,28.0,5.0,15.0,68.0,31.0
4984,0.0,1982.0,2012-07-23,0.0,45993.0,500.0,2.0,3.0,2.0,5,4.0,7.0,11.0,9.0,3.0,3.0,9.0,6.0,3.0,0.0,7.0,0.0,4.0,7.0,4.0,12.0,8.66666666666667,4511.69964294964,4.16666666666667,5161.73611111111,50.0,10.0,12.0,24.0,28.0,8.0,18.0,44.0,56.0
4985,0.0,1977.0,2008-10-03,0.0,39850.0,1190953.0,2.0,1.0,6.0,6,7.0,5.0,10.0,7.0,2.0,7.0,6.0,7.0,3.0,1.0,14.0,0.0,1.0,16.0,4.0,10.0,8.33333333333333,5837.8579034391505,3.54545454545455,4905.98787878788,39.0,7.0,30.0,15.0,15.0,12.0,17.0,61.0,38.0
4986,0.0,1985.0,2008-10-12,0.0,41255.0,652272.0,2.0,1.0,3.0,2,9.0,5.0,12.0,6.0,3.0,7.0,8.0,1.0,4.0,0.0,9.0,0.0,3.0,14.0,7.0,5.0,7.58333333333333,4802.38035714286,2.5,4593.25694444444,30.0,3.0,33.0,20.0,23.0,6.0,13.0,73.0,26.0
4987,0.0,1980.0,2002-11-08,0.0,44409.0,500.0,2.0,1.0,2.0,5,6.0,8.0,8.0,5.0,4.0,5.0,10.0,4.0,6.0,0.0,11.0,0.0,3.0,10.0,6.0,7.0,10.0,5143.483108762151,3.0833333333333304,5361.651388888889,37.0,10.0,24.0,16.0,18.0,10.0,18.0,48.0,51.0
4988,0.0,1989.0,2010-07-16,0.0,38806.0,371888.0,2.0,2.0,1.0,8,4.0,6.0,10.0,6.0,4.0,6.0,3.0,6.0,5.0,0.0,7.0,1.0,3.0,13.0,6.0,13.0,7.58333333333333,4948.39645863396,2.7272727272727297,5573.71212121212,30.0,16.0,20.0,16.0,13.0,13.0,20.0,53.0,46.0
