ip_id,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month
9051,2.4,10809.43333,12,0,33,0,25,41,0,41,58,,,,,,,,,,,,,,,,,,
9052,6.857142857,10809.68074,48,0,14,29,47,8,0,41,58,,,,,,,,,,,,,,,,,,
9053,18.33333333,11542.83822,110,0,5,57,30,6,0,34,65,,,,,,,,,,,,,,,,,,
9054,5.428571429,15853.44881,38,0,28,44,18,5,2,31,68,,,,,,,,,,,,,,,,,,
9055,1.25,16984.625,5,0,60,0,20,0,20,20,80,,,,,,,,,,,,,,,,,,
9056,15.83333333,17183.98857,95,1,3,50,42,3,0,40,60,,,,,,,,,,,,,,,,,,
9058,9.571428571,16317.58804,67,0,19,10,61,7,1,40,59,,,,,,,,,,,,,,,,,,
9059,26,21510.25596,182,0,6,61,27,4,0,41,58,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,73,3.166666667,21501.01389
906,3.083333333,4659.461111,37,8,16,29,10,10,24,62,37,10,5,8,4,1,6,7,6,6,0,9,0,2,10,6,11,8.916666667,4937.852587
9060,7.285714286,19167.54917,51,0,11,25,41,7,13,33,66,,,,,,,,,,,,,,,,,,
9061,22.57142857,36573.50162,158,0,14,72,5,1,5,44,55,6,18,11,0,0,0,0,0,5,0,1,0,0,5,5,46,8.571428571,15033.90556
9062,13,14062.85913,78,0,1,43,32,12,10,41,58,,,,,,,,,,,,,,,,,,
9063,2.857142857,17749.80952,20,0,0,10,50,10,30,40,60,4,0,0,0,0,4,0,0,0,0,9,0,0,23,9,47,3,8275.014286
9064,3.6,9109.13,18,0,5,61,27,5,0,27,72,,,,,,,,,,,,,,,,,,
9065,3.333333333,13352.33333,10,0,0,70,20,10,0,40,60,,,,,,,,,,,,,,,,,,
9066,3,15499.8,12,0,0,25,58,16,0,50,50,,,,,,,,,,,,,,,,,,
9067,20.42857143,9630.145527,143,0,1,69,11,17,0,48,51,,,,,,,,,,,,,,,,,,
9068,2,13750.0119,14,0,21,42,35,0,0,64,35,,,,,,,,,,,,,,,,,,
9069,11.85714286,24895.59072,83,0,2,59,32,2,3,30,69,,,,,,,,,,,,,,,,,,
907,4,4291.836905,48,14,27,18,20,4,14,39,60,13,6,11,6,4,2,5,5,2,0,12,1,2,11,5,6,9.25,5267.451034
9070,2.333333333,17403.70833,14,0,57,0,42,0,0,50,50,,,,,,,,,,,,,,,,,,
9071,1,13912.5,2,0,50,50,0,0,0,100,0,,,,,,,,,,,,,,,,,,
9072,10.42857143,13509.18334,73,4,1,35,50,0,8,36,63,,,,,,,,,,,,,,,,,,
9073,9.666666667,17619.95125,58,0,5,39,48,5,1,32,67,16,33,0,16,0,0,0,0,0,0,0,0,0,0,0,33,2,27655.88889
9075,4.5,20499.71032,27,0,11,0,66,0,22,25,74,,,,,,,,,,,,,,,,,,
9076,7.285714286,12618.11728,51,1,5,3,72,5,9,31,68,,,,,,,,,,,,,,,,,,
9077,10.71428571,13542.69839,75,0,0,60,32,1,6,34,65,,,,,,,,,,,,,,,,,,
9078,7.285714286,13739.27302,51,0,0,60,9,29,0,43,56,,,,,,,,,,,,,,,,,,
9079,13.57142857,20395.84141,95,1,0,63,26,0,9,44,55,6,3,3,16,0,0,3,3,0,0,10,0,0,23,0,30,4.285714286,19854.16905
908,3.916666667,5355.635317,47,8,17,21,21,4,27,46,53,11,10,8,4,2,4,13,4,5,1,8,0,0,4,4,13,8.833333333,5713.876951
9080,5,15278.89841,30,0,0,3,76,3,16,20,80,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,8784
9081,8.714285714,15638.47664,61,0,19,52,27,0,0,29,70,,,,,,,,,,,,,,,,,,
9082,4.428571429,18793.6182,31,0,22,9,64,3,0,29,70,,,,,,,,,,,,,,,,,,
9083,9.857142857,11510.35323,69,1,2,33,46,7,8,46,53,,,,,,,,,,,,,,,,,,
9084,12.85714286,18725.46529,90,0,7,34,53,4,0,34,65,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,75,1.6,6670.4
9085,19.42857143,38914.89166,136,0,13,36,19,0,28,41,58,7,7,3,3,0,0,3,0,0,0,0,0,0,7,3,61,5.2,10534.93214
9086,2.25,24300.10417,9,0,11,66,22,0,0,33,66,,,,,,,,,,,,,,,,,,
9087,8.333333333,11732.96795,50,0,14,44,28,14,0,34,66,,,,,,,,,,,,,,,,,,
9088,7.833333333,13000.58258,47,0,2,0,68,17,12,38,61,,,,,,,,,,,,,,,,,,
9089,3.428571429,14908.7,24,0,8,4,87,0,0,29,70,,,,,,,,,,,,,,,,,,
909,4.272727273,4829.746753,47,10,21,17,25,4,21,53,46,6,9,11,7,1,3,10,2,2,0,12,0,1,14,3,11,8.916666667,5083.373758
9090,13.57142857,20554.16929,95,0,17,52,27,2,0,38,61,,,,,,,,,,,,,,,,,,
9091,7.285714286,13036.83301,51,0,1,47,35,1,13,43,56,,,,,,,,,,,,,,,,,,
9093,20.42857143,14023.46913,143,0,8,48,28,13,0,46,53,,,,,,,,,,,,,,,,,,
9094,2.166666667,14701.47222,13,0,0,0,46,0,53,38,61,,,,,,,,,,,,,,,,,,
9095,12.57142857,14235.80603,88,0,7,35,42,0,14,37,62,0,6,0,0,0,6,0,0,0,0,0,0,0,53,0,33,2.142857143,6652.97619
9096,8.142857143,15903.49427,57,0,1,45,47,5,0,54,45,0,0,2,1,0,0,0,0,1,0,58,0,0,0,0,36,11,9968.124021
9097,12.71428571,22600.6342,89,0,8,47,29,6,7,40,59,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,66,1.8,9869.2
9098,5,13290.19325,30,0,3,10,50,3,33,50,50,,,,,,,,,,,,,,,,,,
9099,1.5,23102,3,0,0,0,66,0,33,33,66,,,,,,,,,,,,,,,,,,
91,2.727272727,4303.356061,30,16,23,30,3,20,6,56,43,1,6,9,11,1,2,8,5,5,0,8,0,6,13,7,10,9,5120.238878
910,3,6319.240278,36,8,22,22,22,8,16,52,47,8,6,10,11,2,6,7,4,3,0,16,0,1,11,3,8,8,5560.830721
9100,3.666666667,20342.76786,22,0,4,13,50,4,27,36,63,,,,,,,,,,,,,,,,,,
9101,17.83333333,23558.25259,107,0,6,58,26,7,0,40,59,,,,,,,,,,,,,,,,,,
9102,18.14285714,29188.66441,127,0,10,59,14,13,1,36,63,0,26,10,10,0,0,0,0,10,0,5,0,0,0,0,36,2.714285714,11897.71429
9103,8.857142857,14930.40303,62,0,1,4,70,8,14,24,75,0,0,8,4,0,0,33,0,0,0,8,0,0,4,4,37,4,8153.736111
9104,5.571428571,17666.02143,39,0,12,25,30,2,28,35,64,,,,,,,,,,,,,,,,,,
9105,7,17979.81712,49,0,12,48,34,4,0,30,69,,,,,,,,,,,,,,,,,,
9106,10.71428571,11350.79154,75,0,2,20,60,17,0,48,52,,,,,,,,,,,,,,,,,,
9107,5.857142857,20856.12706,41,0,19,34,43,2,0,41,58,,,,,,,,,,,,,,,,,,
9108,1,6200,1,0,100,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,
9109,9.833333333,12964.28098,59,0,3,40,42,1,11,33,66,,,,,,,,,,,,,,,,,,
911,3.333333333,4524.977778,40,5,20,22,20,12,20,60,40,7,9,7,14,2,1,15,3,3,0,4,0,3,10,10,3,6.833333333,4913.237904
9110,29.42857143,17516.16568,206,0,4,56,31,5,0,35,64,,,,,,,,,,,,,,,,,,
9111,10.66666667,20069.57143,64,0,4,25,40,4,25,31,68,13,0,18,7,0,2,0,0,2,0,10,0,0,10,5,28,6.333333333,12946.50741
9112,12.57142857,12085.027,88,5,5,52,26,2,7,38,61,,,,,,,,,,,,,,,,,,
9113,2.5,19590.625,10,20,0,50,30,0,0,40,60,,,,,,,,,,,,,,,,,,
9114,7.333333333,19543.23516,44,2,2,36,47,0,11,27,72,,,,,,,,,,,,,,,,,,
9115,4.285714286,11326.38503,30,0,3,33,40,10,13,30,70,,,,,,,,,,,,,,,,,,
9116,3.5,6161.7,7,0,14,57,14,14,0,28,71,,,,,,,,,,,,,,,,,,
9117,12.14285714,13717.56173,85,0,8,54,37,0,0,30,69,0,16,12,6,0,3,3,0,3,0,0,0,0,6,6,41,5.166666667,12026.72222
9118,9.166666667,9330.794501,55,0,0,83,10,5,0,52,47,,,,,,,,,,,,,,,,,,
9119,5.666666667,21414.06548,34,0,0,2,52,0,44,44,55,,,,,,,,,,,,,,,,,,
912,3.1,4342.95,31,19,29,9,16,3,22,45,54,5,7,6,6,5,3,7,7,4,0,8,1,3,16,7,9,7.75,5328.468272
9120,3.4,12737.38333,17,0,0,35,29,35,0,41,58,,,,,,,,,,,,,,,,,,
9121,3,14502.16667,18,0,0,0,44,5,50,55,44,,,,,,,,,,,,,,,,,,
9122,4.571428571,35231.29626,32,0,18,43,37,0,0,18,81,,,,,,,,,,,,,,,,,,
9123,4,12528.25,4,0,0,50,50,0,0,50,50,,,,,,,,,,,,,,,,,,
9124,11.5,36902.61644,69,7,14,30,44,2,0,31,68,,,,,,,,,,,,,,,,,,
9125,8,17196.88182,48,18,4,20,41,0,14,31,68,,,,,,,,,,,,,,,,,,
9126,7,17505.60317,49,0,4,44,28,10,12,40,59,0,7,0,7,0,0,0,0,0,0,46,0,0,15,0,23,2.6,7075.85
9127,1,6347,1,0,0,100,0,0,0,100,0,,,,,,,,,,,,,,,,,,
9128,1,8414,1,0,100,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,
9129,14.57142857,19563.279,102,0,3,57,29,0,7,48,51,,,,,,,,,,,,,,,,,,
913,2.75,4311.168056,33,6,15,33,15,9,21,51,48,10,5,10,4,7,1,8,7,4,1,9,1,3,10,2,11,7.083333333,5449.286559
9131,11.85714286,15443.20257,83,0,1,71,12,6,9,44,55,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,37,1.333333333,18302.83333
9132,12.42857143,14206.30628,87,0,6,28,39,25,0,45,54,,,,,,,,,,,,,,,,,,
9133,9.714285714,20624.22337,68,0,4,73,4,4,13,38,61,,,,,,,,,,,,,,,,,,
9134,7.571428571,20338.42552,53,0,5,26,52,3,11,30,69,,,,,,,,,,,,,,,,,,
9135,9.285714286,18947.14558,65,0,7,63,20,0,9,27,72,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,44,1.285714286,12388
9136,2.75,15366.375,11,0,0,36,45,0,18,27,72,0,0,3,0,0,0,8,1,0,0,32,0,0,17,0,36,8.285714286,12490.8051
9137,6,12233.7619,42,0,0,38,42,2,16,23,76,,,,,,,,,,,,,,,,,,
9138,11.71428571,13179.82542,82,0,10,50,25,13,0,37,62,,,,,,,,,,,,,,,,,,
9139,15.57142857,16183.21282,109,0,19,53,20,6,0,51,48,13,1,4,1,0,4,4,0,11,0,4,0,0,39,3,9,10.16666667,8621.173379
914,3.454545455,6223.238528,38,13,39,15,7,2,21,52,47,8,9,12,7,2,1,5,6,6,0,6,3,2,14,5,8,7.833333333,6150.343777
9140,8.857142857,11341.24514,62,0,0,59,17,22,0,50,50,,,,,,,,,,,,,,,,,,
9141,7.857142857,15313.5684,55,7,16,25,43,7,0,25,74,12,0,0,0,0,0,0,0,0,0,50,0,0,0,0,37,4,19346.4119
9142,3.5,8205.311111,21,0,0,9,71,0,19,33,66,,,,,,,,,,,,,,,,,,
9143,3,14959.65,18,0,5,0,61,0,33,38,61,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,78,2.333333333,13768.55556
9144,23,65039.22666,138,0,0,48,50,0,0,34,65,,,,,,,,,,,,,,,,,,
9145,6.166666667,26268.6131,37,0,2,0,78,0,18,21,78,,,,,,,,,,,,,,,,,,
9146,4.857142857,16209.37738,34,0,17,29,50,0,2,17,82,,,,,,,,,,,,,,,,,,
9147,30.14285714,59704.11723,211,0,9,58,27,4,0,53,46,5,0,5,0,0,0,0,0,0,0,29,0,0,0,5,52,2.833333333,23430.41667
9148,10.33333333,11328.40602,62,0,9,38,46,4,0,37,62,,,,,,,,,,,,,,,,,,
9149,9.571428571,11336.07587,67,0,2,35,49,11,0,40,59,,,,,,,,,,,,,,,,,,
915,3.583333333,4340.316667,43,6,27,25,16,9,13,46,53,10,9,10,8,3,3,5,6,2,0,11,2,0,10,7,13,8.25,5897.458309
9150,4.5,24249.02778,27,0,33,40,25,0,0,33,66,,,,,,,,,,,,,,,,,,
9151,3.142857143,12684.69762,22,0,0,31,68,0,0,36,63,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,60,1,14553.8
9152,1,3698,1,0,100,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,
9153,1,7029,1,0,100,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,
9154,14.85714286,13256.73839,104,13,6,45,24,2,7,27,72,,,,,,,,,,,,,,,,,,
9155,7.666666667,18646.85417,46,0,8,50,26,0,15,26,73,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,40170
9157,5.333333333,10153.71667,32,0,6,0,68,0,25,28,71,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,60,1.25,13386.125
9158,1,17726.66667,3,0,0,0,33,33,33,33,66,,,,,,,,,,,,,,,,,,
9159,3.333333333,13171.41667,20,0,0,0,50,0,50,50,50,,,,,,,,,,,,,,,,,,
916,2.454545455,6296.884848,27,22,18,14,22,7,14,51,48,9,8,8,11,5,3,11,10,4,0,4,1,2,9,3,6,7.25,5731.614286
9160,5.333333333,17765.21825,32,0,3,37,43,0,15,37,62,,,,,,,,,,,,,,,,,,
9161,29.57142857,41533.5332,207,0,21,43,26,7,0,30,69,0,11,11,5,0,4,0,1,0,0,2,0,5,16,0,39,24.28571429,24792.71226
9162,26.83333333,16082.84081,161,0,4,1,46,47,0,53,46,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,50,1,15773.5
9163,11.28571429,21984.81429,79,0,7,53,31,7,0,41,58,,,,,,,,,,,,,,,,,,
9164,11.42857143,14592.76877,80,0,10,42,36,10,1,32,67,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,62,2,11527.16667
9165,5.857142857,15313.70714,41,0,17,48,31,2,0,29,70,,,,,,,,,,,,,,,,,,
9166,23.66666667,12614.72209,142,0,0,55,28,16,0,35,64,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,33,3,53047.625
9167,29.85714286,16203.04115,209,4,6,50,22,15,0,49,50,,,,,,,,,,,,,,,,,,
9168,20.85714286,16948.93063,146,1,2,67,28,0,0,61,38,,,,,,,,,,,,,,,,,,
9169,3.833333333,16971.98889,23,0,4,0,43,4,47,52,47,,,,,,,,,,,,,,,,,,
917,2.833333333,4993.330357,34,11,17,11,26,11,20,47,52,8,6,11,4,1,3,7,1,2,0,14,1,0,16,1,12,8.5,5182.438875
9170,12.14285714,14497.71501,85,16,2,36,32,1,10,22,77,,,,,,,,,,,,,,,,,,
9171,7,27194.14286,7,0,14,57,28,0,0,28,71,0,0,33,0,0,0,0,0,0,0,66,0,0,0,0,0,3,52079.66667
9172,18,25780.1594,126,0,15,33,42,7,0,36,63,10,0,0,5,0,0,0,0,0,0,10,0,0,10,0,65,2.857142857,25764.95714
9174,3.857142857,14757.25476,27,0,0,37,40,0,22,22,77,,,,,,,,,,,,,,,,,,
9175,2.333333333,15411.83333,14,0,50,0,42,7,0,57,42,,,,,,,,,,,,,,,,,,
9176,4.666666667,12166.91667,14,0,0,57,35,7,0,42,57,33,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,3,19141
9177,1,24160,1,0,100,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,
9178,8.714285714,50019.15881,61,0,22,40,34,0,1,44,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,66,1.2,8751.4
9179,3.5,12601.875,7,0,14,14,57,14,0,100,0,,,,,,,,,,,,,,,,,,
918,3.833333333,5309.881944,46,15,17,8,26,10,21,58,41,12,7,10,5,2,2,10,2,4,0,5,3,3,14,5,10,9.916666667,5693.322535
9180,6.333333333,16095.22222,38,0,2,47,28,21,0,55,44,,,,,,,,,,,,,,,,,,
9181,11,14163.67403,77,5,7,46,36,3,0,33,66,,,,,,,,,,,,,,,,,,
9183,20,15179.23315,140,0,3,68,25,2,0,37,62,,,,,,,,,,,,,,,,,,
9184,2.333333333,15844.52778,14,0,35,0,64,0,0,42,57,,,,,,,,,,,,,,,,,,
9185,2,2338.5,2,0,0,50,50,0,0,50,50,,,,,,,,,,,,,,,,,,
9186,4.428571429,17126.94694,31,0,0,51,48,0,0,41,58,,,,,,,,,,,,,,,,,,
9187,45.71428571,46324.77511,320,0,2,68,25,3,0,43,56,,,,,,,,,,,,,,,,,,
9188,6,9395.134524,24,0,0,0,100,0,0,25,75,,,,,,,,,,,,,,,,,,
919,3.166666667,6213.372222,38,5,18,21,34,5,15,55,44,6,8,7,9,1,6,7,6,3,0,10,0,1,10,6,12,8.833333333,5320.881238
9190,4.285714286,12956.92381,30,0,20,30,50,0,0,26,73,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,40,1.25,20683
9191,2.666666667,19580.25,16,0,6,12,43,0,37,43,56,,,,,,,,,,,,,,,,,,
9192,8.142857143,14169.04911,57,0,3,36,36,12,10,38,61,,,,,,,,,,,,,,,,,,
9193,8.5,16612.58194,51,0,41,43,11,1,1,41,58,0,46,7,0,0,0,0,0,0,0,0,0,0,7,0,38,3.25,12733.83333
9194,10,19730.77685,60,0,16,25,56,1,0,45,55,3,14,0,3,0,3,0,0,0,0,0,0,0,42,0,32,4.666666667,20011.22222
9195,1,10191.33333,3,0,0,0,0,66,33,66,33,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,56,2.666666667,8034.202381
9196,6.714285714,11330.64846,47,2,0,48,25,2,21,44,55,,,,,,,,,,,,,,,,,,
9197,40.28571429,67858.49464,282,0,15,53,26,3,0,35,64,7,2,12,8,0,0,0,5,1,5,2,0,0,14,12,26,10.14285714,11908.18254
9198,13.14285714,16274.16051,92,1,2,36,45,7,6,40,59,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,35,2.8,14507.18
9199,4,12410.2898,28,0,3,0,71,0,25,28,71,,,,,,,,,,,,,,,,,,
92,2.454545455,6454.521212,27,11,14,14,14,11,33,48,51,11,7,3,10,4,6,11,2,4,0,11,0,2,10,6,8,7.916666667,5782.667983
920,3.25,6020.44246,39,10,17,25,10,10,25,46,53,8,5,14,10,1,4,7,6,7,0,11,0,1,10,3,6,7.416666667,5077.999236
9200,11.5,28483.8462,69,0,43,39,17,0,0,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.333333333,9241.166667
9201,4.5,11416.97857,27,0,33,3,62,0,0,37,62,,,,,,,,,,,,,,,,,,
9202,3.5,21332.09722,21,0,14,0,57,0,28,33,66,,,,,,,,,,,,,,,,,,
9203,28.33333333,24691.75848,170,0,9,51,19,18,0,51,48,,,,,,,,,,,,,,,,,,
9204,3,10646.90278,18,0,0,0,50,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,24743
9205,3.285714286,21082.43333,23,0,26,0,73,0,0,26,73,,,,,,,,,,,,,,,,,,
9206,3.142857143,18421.33333,22,0,4,27,40,0,27,40,59,,,,,,,,,,,,,,,,,,
9207,16.16666667,30363.33225,97,0,10,78,9,0,2,40,59,0,0,5,0,0,11,5,0,0,0,0,0,0,33,0,44,3,11192.13889
9208,6.166666667,9979.219841,37,0,0,37,45,13,2,37,62,,,,,,,,,,,,,,,,,,
9209,27.42857143,61017.54271,192,0,11,7,65,15,0,40,59,1,2,17,12,0,1,0,1,0,0,12,2,0,13,2,35,15.16666667,13111.40708
921,3.454545455,5428.825974,38,5,13,23,31,5,21,39,60,7,11,8,4,5,5,8,5,1,0,8,6,0,7,4,8,8.5,5125.889881
9210,6.166666667,14979.26984,37,0,0,5,64,0,29,35,64,,,,,,,,,,,,,,,,,,
9211,9.142857143,13691.95462,64,0,12,48,34,4,0,42,57,0,0,11,0,0,0,0,0,0,0,44,0,0,0,0,44,1.8,15097.2
9212,9.4,13953.21923,47,0,2,38,46,2,10,25,74,0,0,20,4,0,0,0,0,8,0,20,0,0,4,0,41,4,11309.61111
9213,12.28571429,15873.69586,86,0,3,51,30,8,6,46,53,0,0,0,0,0,2,0,0,0,0,19,0,0,41,8,27,5.142857143,13572.99297
9214,15.42857143,17005.77913,108,1,9,50,27,2,7,40,59,6,3,16,3,3,0,0,3,0,0,10,0,0,13,0,40,5,21552.167
9215,4,5565.285714,8,0,12,25,62,0,0,75,25,,,,,,,,,,,,,,,,,,
9216,4.857142857,15104.51071,34,0,23,20,52,2,0,41,58,,,,,,,,,,,,,,,,,,
9217,5.666666667,225971.3333,17,0,29,58,11,0,0,29,70,,,,,,,,,,,,,,,,,,
9218,2.666666667,10354.5,8,0,0,0,75,25,0,25,75,,,,,,,,,,,,,,,,,,
9219,5.857142857,14734.32449,41,0,2,58,14,7,17,29,70,,,,,,,,,,,,,,,,,,
922,3,5256.85303,33,9,12,24,21,15,18,63,36,11,6,5,6,2,5,11,10,7,0,6,0,2,6,11,5,7.416666667,5017.048839
9220,1,8851.5,2,0,0,0,100,0,0,0,100,,,,,,,,,,,,,,,,,,
9221,11.83333333,14410.55744,71,0,2,45,26,9,15,42,57,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,1.666666667,12300.66667
9222,5.285714286,14408.54365,37,0,16,24,48,5,5,32,67,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,87,2,12138.875
9223,18.33333333,9714.776474,110,24,0,53,20,0,0,42,57,,,,,,,,,,,,,,,,,,
9224,2,15775.33333,6,0,0,16,66,0,16,33,66,,,,,,,,,,,,,,,,,,
9226,1,17163,1,0,0,100,0,0,0,100,0,,,,,,,,,,,,,,,,,,
9227,4.714285714,24448.45238,33,6,3,21,48,0,21,36,63,,,,,,,,,,,,,,,,,,
9228,17.14285714,14530.27641,120,3,10,47,31,5,0,42,57,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,85,7,12160.42857
9229,7.428571429,14649.81231,52,0,11,34,53,0,0,36,63,,,,,,,,,,,,,,,,,,
923,3.7,6072.854167,37,8,13,24,27,5,21,51,48,6,8,8,8,0,2,6,3,3,0,9,0,2,15,9,12,8.75,4827.067063
9230,14.66666667,12784.81629,88,0,17,48,31,1,1,35,64,,,,,,,,,,,,,,,,,,
9231,1.833333333,10801.25,11,0,54,45,0,0,0,45,54,,,,,,,,,,,,,,,,,,
9232,4.571428571,17393.22143,32,0,34,0,65,0,0,34,65,,,,,,,,,,,,,,,,,,
9233,21.14285714,13465.38906,148,0,0,63,20,10,4,45,54,,,,,,,,,,,,,,,,,,
9234,37.85714286,30860.05914,265,3,0,63,13,20,0,43,56,,,,,,,,,,,,,,,,,,
9235,2.142857143,19962.11905,15,0,6,0,40,0,53,60,40,,,,,,,,,,,,,,,,,,
9236,1.666666667,12006.25,10,0,0,30,60,10,0,60,40,,,,,,,,,,,,,,,,,,
9237,1,3040,1,0,100,0,0,0,0,100,0,66,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3,12882
9238,49.85714286,16896.83167,349,0,0,16,75,6,0,53,46,,,,,,,,,,,,,,,,,,
9239,24.42857143,31462.7409,171,0,1,67,21,2,6,45,54,,,,,,,,,,,,,,,,,,
924,2.818181818,4640.212121,31,9,12,25,19,9,22,61,38,6,8,7,6,1,0,14,3,5,0,7,1,2,20,2,10,9.5,5537.44172
9240,10.57142857,12273.12746,74,8,0,50,32,1,8,29,70,0,0,8,0,0,0,0,0,0,0,33,0,0,8,0,50,2,9298.333333
9241,7,17152.85317,49,0,2,30,40,14,12,32,67,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,40,1.666666667,10973.72222
9242,5.166666667,13948.37963,31,0,25,70,0,0,3,29,70,,,,,,,,,,,,,,,,,,
9243,14.14285714,20629.57186,99,7,5,25,43,3,16,43,56,66,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39576.33333
9245,4.2,17913.97714,21,0,4,23,47,0,23,47,52,,,,,,,,,,,,,,,,,,
9247,10.14285714,19455.58957,71,5,1,42,42,0,8,23,76,0,0,50,0,0,0,0,0,0,0,25,0,0,0,0,25,2.666666667,12150.5
9248,11.33333333,11433.07181,68,0,0,45,42,5,5,45,54,,,,,,,,,,,,,,,,,,
9249,4.428571429,14968.41088,31,0,29,29,41,0,0,35,64,16,0,4,20,4,0,0,0,0,0,0,0,0,0,0,54,3.428571429,13658.74365
925,3.636363636,4129.833333,40,10,20,7,27,20,15,52,47,14,8,7,4,2,2,9,6,3,0,9,2,2,7,6,11,6.75,4554.189141
9250,7.142857143,14434.84944,50,0,42,58,0,0,0,14,86,,,,,,,,,,,,,,,,,,
9252,2.142857143,13901.4881,15,0,0,6,53,0,40,46,53,,,,,,,,,,,,,,,,,,
9253,9,24172.59505,54,0,5,66,18,0,9,29,70,0,2,5,0,0,5,2,0,0,0,25,0,0,38,0,20,6.5,13876.80331
9254,4,5434,4,0,25,50,0,25,0,50,50,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,40,2,13502.96667
9255,2,22157.75,12,0,50,0,50,0,0,50,50,,,,,,,,,,,,,,,,,,
9257,18.71428571,12099.56189,131,0,3,80,7,7,0,38,61,,,,,,,,,,,,,,,,,,
926,3.545454545,5538.690909,39,7,25,15,33,7,10,53,46,4,10,2,6,3,2,10,8,4,0,6,0,3,13,8,14,7.583333333,5159.634575
9260,5.666666667,10873.22665,34,0,0,26,58,0,14,26,73,,,,,,,,,,,,,,,,,,
9261,13,16368.77086,91,0,23,47,25,4,0,42,57,0,0,5,20,0,0,0,0,0,0,15,0,0,0,0,60,3.333333333,10368.54722
9262,8.857142857,13357.32755,62,0,25,43,25,1,3,12,87,0,5,22,12,0,0,2,0,0,0,5,0,0,35,2,15,6.666666667,12361.00913
9263,9.285714286,8623.429785,65,3,7,44,24,4,15,33,66,,,,,,,,,,,,,,,,,,
9265,18.57142857,14566.01873,130,0,11,58,20,8,0,41,58,,,,,,,,,,,,,,,,,,
9266,24.14285714,18949.70456,169,0,4,65,21,7,0,46,53,,,,,,,,,,,,,,,,,,
9267,4.714285714,20373.4932,33,6,3,12,60,0,18,21,78,,,,,,,,,,,,,,,,,,
9268,5.666666667,8766.15303,34,0,0,35,50,0,14,14,85,0,16,0,16,0,0,0,0,0,0,0,0,0,33,0,33,1.5,22405.5
9269,24,10446.17953,168,0,3,76,16,2,0,47,52,,,,,,,,,,,,,,,,,,
927,2.727272727,6230.433333,30,10,20,26,10,16,16,60,40,9,5,7,7,5,6,6,4,3,0,14,1,6,17,6,4,8.333333333,5514.704729
9270,29.28571429,22992.22163,205,3,2,72,20,1,0,32,67,,,,,,,,,,,,,,,,,,
9271,7,17393.74147,42,0,33,0,59,7,0,38,61,,,,,,,,,,,,,,,,,,
9272,5.857142857,15742.48268,41,0,14,0,78,2,4,31,68,,,,,,,,,,,,,,,,,,
9273,12.57142857,26908.8634,88,0,5,31,42,11,9,30,69,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,30,2.5,24443.95833
9275,5.666666667,11908.36905,34,0,0,38,32,2,26,41,58,,,,,,,,,,,,,,,,,,
9277,9.571428571,15677.80232,67,0,0,53,28,8,8,43,56,,,,,,,,,,,,,,,,,,
9278,15.28571429,19740.60808,107,0,19,43,32,2,0,53,46,,,,,,,,,,,,,,,,,,
9279,2.857142857,13515.52857,20,0,0,0,70,0,30,30,70,,,,,,,,,,,,,,,,,,
928,3.181818182,5319.507576,35,14,22,14,14,5,28,45,54,6,3,9,8,1,5,18,5,3,0,3,1,2,13,5,12,7.583333333,4900.716865
