ip_id,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR,label
8352,1980.0,2013-07-10,0.0,17411.0,8181.0,2.0,4.0,4.0,3,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.5,17014.694444444398,5.857142857142861,21014.7071428571,41.0,0.0,17.0,39.0,43.0,0.0,0.0,39.0,60.0,
8353,1975.0,2008-11-29,3.0,26738.0,8650.0,1.0,1.0,3.0,3,,,,,,,,,,,,,,,,,,,4.85714285714286,17501.319047619,34.0,0.0,0.0,0.0,76.0,0.0,23.0,26.0,73.0,
8354,1983.0,2011-06-04,0.0,170646.0,127412.0,1.0,1.0,4.0,4,0.0,7.0,0.0,25.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,4.66666666666667,27116.928571428598,14.5714285714286,64064.109753882,102.0,0.0,5.0,54.0,24.0,0.0,14.0,32.0,67.0,
8355,1991.0,2018-01-11,0.0,20764.0,500.0,2.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,1.0,2343.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,
8356,1969.0,2005-01-24,0.0,76856.0,500.0,2.0,1.0,4.0,2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,45.0,2.75,21407.9166666667,6.83333333333333,25362.3878306878,41.0,0.0,4.0,31.0,43.0,2.0,17.0,48.0,51.0,
8357,1991.0,2013-07-19,3.0,18131.0,7569.0,2.0,3.0,4.0,3,6.0,6.0,13.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,30.0,5.0,12183.6598484849,9.571428571428571,14614.032142857099,67.0,4.0,0.0,53.0,25.0,5.0,10.0,35.0,64.0,
8358,1974.0,1998-11-07,0.0,44045.0,16529.0,1.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,6.428571428571429,20340.7976190476,45.0,0.0,24.0,0.0,66.0,2.0,6.0,44.0,55.0,
8359,1987.0,2009-12-17,0.0,30064.0,32496.0,2.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,5.83333333333333,11371.3449074074,35.0,2.0,17.0,68.0,11.0,0.0,0.0,34.0,65.0,
8360,1972.0,1997-11-21,0.0,27042.0,13972.0,1.0,2.0,2.0,3,,,,,,,,,,,,,,,,,,,2.5,19779.5,15.0,0.0,46.0,0.0,53.0,0.0,0.0,46.0,53.0,
8361,1990.0,2012-02-15,2.0,16979.0,500.0,2.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,13.4285714285714,11235.904670329699,94.0,3.0,1.0,42.0,41.0,5.0,6.0,37.0,62.0,
8362,1980.0,2010-07-04,2.0,43347.0,500.0,1.0,1.0,4.0,3,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,61.0,6.71428571428571,9149.84546485261,10.5,11374.4508547009,63.0,0.0,19.0,38.0,41.0,0.0,1.0,25.0,74.0,
8363,1962.0,2014-09-11,1.0,36515.0,28731.0,2.0,1.0,3.0,3,,,,,,,,,,,,,,,,,,,4.57142857142857,20762.4738095238,32.0,0.0,46.0,34.0,18.0,0.0,0.0,31.0,68.0,
8364,1977.0,2001-05-06,0.0,51996.0,18333.0,2.0,1.0,4.0,3,6.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,11.0,1.0,47.0,15.2,14860.7560342556,9.6,16543.781904761898,48.0,0.0,2.0,39.0,45.0,12.0,0.0,50.0,50.0,
8365,1990.0,2013-04-22,0.0,45991.0,500.0,2.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,9.0,13403.748401598401,63.0,0.0,0.0,87.0,6.0,6.0,0.0,58.0,41.0,
8366,1983.0,1998-12-25,0.0,15975.0,6957.0,2.0,1.0,2.0,3,,,,,,,,,,,,,,,,,,,3.85714285714286,12177.6428571429,27.0,0.0,22.0,0.0,74.0,3.0,0.0,25.0,74.0,
8367,1986.0,2000-03-21,0.0,37132.0,20408.0,1.0,1.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,1.8333333333333302,14610.027777777801,14.4285714285714,12553.1676337202,101.0,0.0,0.0,38.0,47.0,4.0,6.0,39.0,60.0,
8368,1997.0,2012-09-03,0.0,35215.0,500.0,1.0,3.0,4.0,3,,,,,,,,,,,,,,,,,,,8.71428571428571,12328.5573593074,61.0,0.0,6.0,39.0,45.0,4.0,3.0,32.0,67.0,
8369,1973.0,1997-11-26,0.0,36119.0,10931.0,1.0,4.0,4.0,3,,,,,,,,,,,,,,,,,,,2.8,16127.15,14.0,0.0,35.0,0.0,50.0,0.0,14.0,50.0,50.0,
8370,1972.0,2010-12-11,0.0,31459.0,24004.0,1.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,2.4,19372.6,12.0,0.0,50.0,8.0,8.0,0.0,33.0,50.0,50.0,
8371,1970.0,2013-06-28,0.0,12445.0,14046.0,1.0,2.0,2.0,3,,,,,,,,,,,,,,,,,,,5.33333333333333,14108.074074074098,32.0,3.0,0.0,15.0,50.0,3.0,28.0,37.0,62.0,
8372,1956.0,2013-02-04,4.0,184244.0,13413.0,1.0,3.0,2.0,4,,,,,,,,,,,,,,,,,,,19.0,23549.5171533229,133.0,0.0,1.0,40.0,48.0,5.0,3.0,25.0,74.0,
8373,1985.0,2015-11-06,0.0,55147.0,2377.0,2.0,1.0,4.0,3,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.5,8632.0,5.857142857142861,13946.158503401399,41.0,2.0,2.0,46.0,29.0,7.0,12.0,24.0,75.0,
8374,1977.0,2008-01-07,1.0,25184.0,500.0,2.0,1.0,3.0,3,,,,,,,,,,,,,,,,,,,8.28571428571429,14712.956462585,58.0,1.0,13.0,39.0,32.0,12.0,0.0,56.0,43.0,
8375,1976.0,2016-12-07,0.0,33122.0,500.0,2.0,1.0,2.0,3,,,,,,,,,,,,,,,,,,,30.142857142857103,14136.469799665,211.0,1.0,0.0,66.0,21.0,9.0,0.0,42.0,57.0,
8376,1979.0,2017-01-31,0.0,35600.0,500.0,1.0,2.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8377,1959.0,2006-11-23,0.0,25729.0,22098.0,2.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,2.3333333333333304,26121.0833333333,14.0,0.0,57.0,0.0,0.0,0.0,42.0,42.0,57.0,
8378,1967.0,2007-04-02,0.0,188520.0,131247.0,2.0,2.0,5.0,3,,,,,,,,,,,,,,,,,,,11.142857142857098,56228.5353535354,78.0,0.0,12.0,51.0,21.0,1.0,12.0,35.0,64.0,
8379,1975.0,2003-07-14,0.0,22970.0,1323.0,1.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,2.0,9746.25,4.71428571428571,12194.7357142857,33.0,0.0,6.0,24.0,48.0,0.0,21.0,24.0,75.0,
8380,1976.0,2013-10-06,0.0,162660.0,627.0,2.0,1.0,4.0,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,67.0,4.66666666666667,11326.409722222199,16.0,17395.232208146397,112.0,0.0,13.0,54.0,26.0,4.0,0.0,54.0,45.0,
8381,1971.0,2016-07-15,0.0,47855.0,500.0,1.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,1.0,477.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,
8382,1980.0,2002-02-02,0.0,3039.0,6601.0,1.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,8.85714285714286,23280.490886098,62.0,1.0,3.0,54.0,19.0,3.0,17.0,43.0,56.0,
8383,1990.0,2006-02-02,0.0,23984.0,1531.0,2.0,1.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,57.0,3.5,10973.6277777778,10.7142857142857,11822.6114028945,75.0,4.0,14.0,53.0,13.0,14.0,0.0,46.0,53.0,
8384,1982.0,2013-08-24,0.0,6958.0,13093.0,1.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,8.71428571428571,11897.4098639456,61.0,11.0,0.0,57.0,31.0,0.0,0.0,39.0,60.0,
8385,1980.0,2013-08-15,0.0,34974.0,10588.0,2.0,1.0,5.0,3,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.6666666666666698,15494.0,9.285714285714288,17455.4902983921,65.0,0.0,4.0,38.0,41.0,6.0,9.0,38.0,61.0,
8386,1979.0,2010-07-13,0.0,25215.0,500.0,1.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,18.8333333333333,20882.3502425044,113.0,1.0,2.0,70.0,19.0,4.0,0.0,51.0,48.0,
8387,1992.0,2011-01-14,0.0,38063.0,1641.0,1.0,4.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.5,11678.653703703701,13.5,15872.258891108899,81.0,0.0,3.0,61.0,18.0,1.0,14.0,46.0,53.0,
8388,1975.0,1998-12-18,0.0,68626.0,500.0,2.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,1.0,20535.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,
8389,1977.0,2002-05-10,0.0,15131.0,4781.0,2.0,1.0,2.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,73.0,3.8333333333333304,17191.9555555556,10.7142857142857,20594.5747835498,75.0,0.0,9.0,52.0,34.0,1.0,2.0,44.0,56.0,
8390,1971.0,2005-08-25,0.0,24878.0,298.0,2.0,1.0,2.0,3,,,,,,,,,,,,,,,,,,,1.85714285714286,15133.785714285701,13.0,0.0,46.0,0.0,46.0,0.0,7.0,46.0,53.0,
8391,1981.0,1997-10-30,0.0,38164.0,676.0,1.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,1.0,8683.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,
8392,1978.0,2007-01-05,0.0,32305.0,14202.0,1.0,4.0,4.0,3,,,,,,,,,,,,,,,,,,,5.428571428571429,13875.8698412698,38.0,0.0,0.0,18.0,63.0,0.0,18.0,18.0,81.0,
8393,1980.0,2010-09-18,0.0,59048.0,11309.0,1.0,1.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,30.0,2.6,10666.8333333333,11.5,12717.2896464646,69.0,0.0,7.0,36.0,52.0,4.0,0.0,52.0,47.0,
8394,1979.0,2009-12-03,0.0,44653.0,20121.0,2.0,2.0,3.0,3,,,,,,,,,,,,,,,,,,,37.0,24187.238210540698,259.0,0.0,5.0,60.0,24.0,9.0,0.0,49.0,50.0,
8395,1993.0,2006-02-02,0.0,29032.0,500.0,2.0,1.0,4.0,3,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,36.0,5.428571428571429,13015.803138528101,21.571428571428598,13509.135270946,151.0,4.0,13.0,52.0,26.0,1.0,0.0,43.0,56.0,
8396,1976.0,2010-12-19,0.0,57676.0,500.0,1.0,1.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,2.0,23274.5,16.1428571428571,12815.173913043502,113.0,0.0,0.0,88.0,3.0,7.0,0.0,43.0,56.0,
8397,1963.0,2013-09-19,1.0,6506.0,13357.0,2.0,1.0,4.0,3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,36.0,2.75,26245.8125,3.5714285714285694,18329.3095238095,25.0,0.0,4.0,4.0,60.0,4.0,28.0,48.0,52.0,
8398,1988.0,2011-07-19,0.0,30196.0,14152.0,1.0,2.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,77.0,1.5,12957.3055555556,2.71428571428571,20374.6785714286,19.0,0.0,5.0,15.0,42.0,0.0,36.0,47.0,52.0,
8399,1976.0,2006-12-25,0.0,64645.0,500.0,1.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,1991.0,2011-07-06,0.0,47855.0,10886.0,1.0,1.0,4.0,7,3.0,0.0,14.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,23.0,0.0,33.0,8.0,10902.6506802721,8.71428571428571,14231.057424718101,61.0,0.0,16.0,29.0,40.0,13.0,0.0,34.0,65.0,
8401,1983.0,2015-07-20,0.0,31313.0,20971.0,1.0,1.0,2.0,3,,,,,,,,,,,,,,,,,,,8.0,13716.224708624699,48.0,0.0,0.0,41.0,39.0,6.0,12.0,31.0,68.0,
8402,1978.0,2014-01-08,0.0,23182.0,9477.0,1.0,2.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8403,1983.0,2015-05-28,0.0,31884.0,500.0,1.0,1.0,4.0,3,22.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,50.0,4.4,9863.05666666667,11.857142857142902,16103.7380952381,83.0,1.0,14.0,38.0,44.0,0.0,1.0,38.0,61.0,
8404,1963.0,2017-08-28,3.0,55369.0,500.0,2.0,3.0,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8405,1995.0,2011-01-03,0.0,26691.0,8385.0,2.0,1.0,4.0,8,,,,,,,,,,,,,,,,,,,3.3333333333333304,8335.51111111111,10.0,0.0,0.0,70.0,30.0,0.0,0.0,60.0,40.0,
8406,1972.0,2009-06-27,0.0,45266.0,500.0,1.0,4.0,4.0,3,0.0,9.0,9.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,42.0,3.5,7969.76666666667,6.71428571428571,13557.2188252224,47.0,0.0,0.0,27.0,53.0,0.0,19.0,27.0,72.0,
8407,1984.0,2009-06-18,2.0,6242953.0,261095.0,1.0,4.0,2.0,4,,,,,,,,,,,,,,,,,,,70.14285714285711,133146.948160288,491.0,0.0,17.0,48.0,6.0,27.0,0.0,65.0,34.0,
8408,1956.0,2008-10-23,2.0,26822.0,1219.0,2.0,2.0,2.0,3,,,,,,,,,,,,,,,,,,,4.33333333333333,21507.4583333333,26.0,0.0,7.0,0.0,61.0,7.0,23.0,38.0,61.0,
8409,1982.0,2008-03-27,0.0,24386.0,500.0,2.0,1.0,4.0,3,12.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,12.0,4.0,10257.0833333333,39.5714285714286,13917.6569053861,277.0,3.0,2.0,70.0,16.0,6.0,0.0,49.0,50.0,
8410,1990.0,2009-08-23,0.0,22853.0,3035.0,2.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8411,1976.0,2003-01-17,0.0,23995.0,500.0,1.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,14.142857142857098,13333.496105427099,99.0,0.0,4.0,32.0,48.0,2.0,13.0,43.0,56.0,
8412,1998.0,2014-12-28,0.0,16679.0,10019.0,2.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8413,1987.0,2014-11-16,0.0,22521.0,5144.0,1.0,1.0,3.0,5,,,,,,,,,,,,,,,,,,,3.5714285714285694,17351.3404761905,25.0,0.0,8.0,40.0,44.0,8.0,0.0,44.0,56.0,
8414,1978.0,2000-07-19,0.0,23072.0,1865.0,2.0,1.0,4.0,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,50.0,9.0,14176.519480519499,3.1666666666666696,17800.4777777778,19.0,0.0,0.0,0.0,63.0,5.0,31.0,36.0,63.0,
8415,1973.0,1998-06-21,0.0,24416.0,23101.0,1.0,4.0,2.0,2,,,,,,,,,,,,,,,,,,,2.0,20440.4,10.0,0.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0,
8416,1989.0,2004-05-09,0.0,7813.0,32287.0,1.0,4.0,4.0,3,,,,,,,,,,,,,,,,,,,7.0,14611.4449134199,49.0,2.0,0.0,46.0,34.0,4.0,12.0,34.0,65.0,
8417,1971.0,1999-06-15,0.0,187317.0,3580.0,1.0,3.0,4.0,5,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,41787.3333333333,21.2857142857143,19711.9253246753,149.0,0.0,4.0,63.0,22.0,4.0,5.0,38.0,61.0,
8418,1972.0,2002-11-16,0.0,52395.0,40660.0,1.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,8.428571428571429,21981.7057561486,59.0,1.0,11.0,40.0,42.0,3.0,0.0,35.0,64.0,
8419,1987.0,2016-02-26,0.0,23383.0,5038.0,2.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,16.428571428571402,10581.5454222124,115.0,6.0,9.0,40.0,34.0,8.0,0.0,36.0,63.0,
8420,1978.0,2004-12-19,0.0,25675.0,20339.0,2.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,14.5,10744.2783347257,87.0,0.0,0.0,75.0,12.0,11.0,0.0,47.0,52.0,
8421,1967.0,2009-04-26,0.0,37535.0,8376.0,2.0,1.0,4.0,3,7.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,67.0,4.66666666666667,9472.85925925926,8.33333333333333,10005.127910052901,50.0,0.0,0.0,64.0,10.0,26.0,0.0,38.0,62.0,
8422,1980.0,1998-05-11,0.0,13584.0,13247.0,1.0,4.0,4.0,3,,,,,,,,,,,,,,,,,,,3.0,5104.333333333329,3.0,0.0,33.0,66.0,0.0,0.0,0.0,100.0,0.0,
8423,1973.0,2018-01-11,1.0,18352.0,39351.0,1.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,8.428571428571429,16063.7102152234,59.0,0.0,0.0,32.0,67.0,0.0,0.0,45.0,54.0,
8424,1979.0,2008-02-09,0.0,57166.0,47966.0,2.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,14.285714285714299,32010.2145925037,100.0,3.0,13.0,30.0,53.0,0.0,1.0,26.0,74.0,
8425,1978.0,2013-04-22,4.0,64520.0,10138.0,1.0,4.0,4.0,3,,,,,,,,,,,,,,,,,,,4.5,35893.1388888889,18.0,0.0,16.0,44.0,38.0,0.0,0.0,27.0,72.0,
8426,1991.0,2010-08-07,0.0,20065.0,11844.0,2.0,4.0,4.0,3,,,,,,,,,,,,,,,,,,,11.142857142857098,11215.6692300108,78.0,0.0,10.0,69.0,17.0,2.0,0.0,37.0,62.0,
8427,1993.0,2015-04-18,1.0,49137.0,561.0,2.0,1.0,4.0,3,12.0,6.0,21.0,3.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,39.0,4.71428571428571,11664.545238095201,6.28571428571429,14628.895351473899,44.0,0.0,0.0,54.0,22.0,9.0,13.0,34.0,65.0,
8428,1984.0,2002-07-08,1.0,10945.0,500.0,2.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,1.0,4790.5,2.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0,
8429,1989.0,2014-09-20,0.0,33373.0,20455.0,1.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,6.28571428571429,12697.1292517007,44.0,0.0,29.0,27.0,43.0,0.0,0.0,29.0,70.0,
8430,1992.0,2018-01-11,0.0,26698.0,7919.0,1.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,6.428571428571429,12532.6880952381,45.0,0.0,15.0,40.0,40.0,4.0,0.0,31.0,68.0,
8431,1988.0,2012-07-09,0.0,19483.0,5196.0,1.0,4.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,16.0,3.0,28581.375,39.7142857142857,20778.7114348078,278.0,0.0,0.0,75.0,17.0,4.0,2.0,52.0,47.0,
8432,1983.0,2009-10-08,0.0,14006.0,3008.0,2.0,3.0,4.0,3,,,,,,,,,,,,,,,,,,,6.5,15717.0716269841,39.0,0.0,17.0,38.0,38.0,5.0,0.0,35.0,64.0,
8433,1984.0,2011-02-02,1.0,16837.0,7583.0,1.0,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,54.0,2.2,15330.2,11.285714285714299,17316.9525810324,79.0,2.0,5.0,10.0,65.0,7.0,8.0,35.0,64.0,
8434,1983.0,2003-07-24,0.0,19583.0,8006.0,2.0,1.0,3.0,3,,,,,,,,,,,,,,,,,,,7.33333333333333,17793.0898148148,44.0,0.0,18.0,50.0,25.0,0.0,6.0,43.0,56.0,
8435,1973.0,2008-03-15,1.0,369772.0,500.0,1.0,2.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,7662.0,9.285714285714288,27102.248955722596,65.0,1.0,3.0,58.0,35.0,0.0,1.0,36.0,63.0,
8436,1994.0,2016-07-10,0.0,24762.0,500.0,2.0,1.0,5.0,9,,,,,,,,,,,,,,,,,,,2.4,11084.083333333301,12.0,0.0,0.0,50.0,41.0,8.0,0.0,33.0,66.0,
8437,1986.0,2006-08-07,1.0,42298.0,500.0,2.0,1.0,4.0,3,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,50.0,4.0,18901.861111111102,21.4285714285714,15437.046487979,150.0,4.0,2.0,70.0,12.0,10.0,0.0,44.0,56.0,
8438,1982.0,2011-10-22,1.0,16188.0,3499.0,2.0,2.0,2.0,3,,,,,,,,,,,,,,,,,,,3.28571428571429,13447.006802721102,23.0,0.0,0.0,39.0,34.0,4.0,21.0,34.0,65.0,
8439,1988.0,2007-12-05,1.0,29923.0,95.0,1.0,1.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,12.0,50.0,1.33333333333333,10884.3333333333,9.714285714285712,25354.319169334398,68.0,1.0,11.0,45.0,35.0,4.0,1.0,42.0,57.0,
8440,1976.0,2011-05-06,1.0,30089.0,4122.0,1.0,1.0,2.0,3,,,,,,,,,,,,,,,,,,,3.5,11422.619444444399,21.0,0.0,47.0,0.0,52.0,0.0,0.0,47.0,52.0,
8441,1990.0,2001-07-03,0.0,68053.0,12209.0,1.0,1.0,4.0,2,3.0,0.0,10.0,33.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,40.0,5.0,16456.0428571429,15.285714285714299,61629.8305361104,107.0,0.0,1.0,61.0,18.0,1.0,14.0,45.0,54.0,
8442,1970.0,2017-02-10,0.0,40052.0,1523.0,1.0,1.0,3.0,3,,,,,,,,,,,,,,,,,,,2.3333333333333304,21145.388888888898,14.0,0.0,0.0,7.0,92.0,0.0,0.0,35.0,64.0,
8443,1983.0,2010-09-04,0.0,32838.0,500.0,2.0,4.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,66.0,1.5,20310.25,6.66666666666667,15543.168981481498,40.0,0.0,0.0,57.0,20.0,7.0,15.0,37.0,62.0,
8444,1971.0,2008-10-15,0.0,39708.0,500.0,2.0,1.0,4.0,3,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,5.0,9749.88095238095,22.0,40660.8757359675,132.0,0.0,6.0,51.0,27.0,9.0,4.0,40.0,59.0,
8445,1986.0,2013-02-24,1.0,35696.0,11991.0,1.0,1.0,4.0,3,,,,,,,,,,,,,,,,,,,19.1666666666667,14433.3062947401,115.0,3.0,1.0,58.0,33.0,2.0,0.0,37.0,62.0,
8446,1992.0,2012-08-25,1.0,28003.0,7187.0,1.0,1.0,5.0,3,,,,,,,,,,,,,,,,,,,7.142857142857139,12826.3880952381,50.0,0.0,0.0,34.0,50.0,0.0,16.0,52.0,48.0,
8447,1973.0,2008-06-13,1.0,15128.0,4970.0,2.0,1.0,2.0,3,,,,,,,,,,,,,,,,,,,4.0,14875.9,28.0,0.0,21.0,71.0,7.0,0.0,0.0,39.0,60.0,
8448,1989.0,2011-11-05,0.0,22966.0,3762.0,2.0,1.0,4.0,6,,,,,,,,,,,,,,,,,,,5.571428571428571,14248.6130952381,39.0,0.0,15.0,56.0,23.0,2.0,2.0,23.0,76.0,
8449,1980.0,2012-05-10,0.0,39630.0,500.0,1.0,2.0,4.0,3,,,,,,,,,,,,,,,,,,,26.142857142857103,13500.5657206202,183.0,0.0,1.0,54.0,32.0,8.0,4.0,51.0,48.0,
8450,1967.0,2013-04-03,0.0,30722.0,16103.0,1.0,1.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,70.0,4.0,9821.18333333333,4.85714285714286,15510.523809523798,34.0,0.0,23.0,44.0,29.0,2.0,0.0,29.0,70.0,
8451,1987.0,2015-07-03,0.0,56566.0,500.0,2.0,4.0,5.0,3,7.0,15.0,12.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,15.0,7.0,25.0,5.71428571428571,26555.124149659903,9.0,29400.8253353789,63.0,0.0,6.0,47.0,34.0,1.0,9.0,26.0,73.0,
8452,1980.0,2002-10-04,0.0,74338.0,20879.0,1.0,1.0,3.0,11,0.0,10.0,10.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,40.0,2.85714285714286,13732.773809523798,18.5714285714286,65494.236513537806,130.0,0.0,3.0,84.0,8.0,3.0,0.0,58.0,41.0,
8453,1969.0,2018-01-11,1.0,55199.0,45186.0,1.0,2.0,1.0,7,,,,,,,,,,,,,,,,,,,22.714285714285698,42927.7052669553,159.0,0.0,2.0,2.0,66.0,0.0,28.0,33.0,66.0,
8454,1966.0,2011-02-05,0.0,33389.0,547.0,1.0,2.0,1.0,3,,,,,,,,,,,,,,,,,,,3.0,17754.0833333333,18.0,0.0,22.0,5.0,38.0,0.0,33.0,44.0,55.0,
8455,1985.0,2012-02-19,0.0,106509.0,29505.0,1.0,1.0,5.0,3,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,68.0,3.8,21272.973333333302,19.0,35511.9116008577,133.0,4.0,18.0,44.0,30.0,0.0,1.0,32.0,67.0,
